
Symbol,Date,"52 Week High","52 Week Low","Previous Year Div","Current Year Div","Volume (non block)","Today High","Today Low","Last Traded","Close Price","Price Change","Closing Bid","Closing Ask"
SVL,2020-03-02,34.320000,20.500000,.770000,,100761.000000,22.000000,21.000000,21.000000,21.569086,.020000,21.000000,21.550000
PROVEN,2020-03-02,.370000,.210000,.010500,.003200,91928.000000,.291000,.290000,.290000,.290560,-.011400,.290000,.300000
AMG,2020-03-02,2.500000,1.510000,,,51000.000000,1.990000,1.900000,1.900000,1.901765,-.090000,1.650000,1.990000
CPJ,2020-03-02,5.300000,3.800000,,,6230.000000,4.400000,4.140000,4.400000,4.191332,.050000,4.400000,4.490000
GENAC,2020-03-02,9.000000,3.900000,,,4216.000000,6.500000,5.600000,5.600000,5.920209,-.590000,5.600000,6.400000
KLE,2020-03-02,2.800000,1.400000,,,22902.000000,2.320000,2.200000,2.300000,2.211300,-.110000,1.600000,2.500000
PURITY,2020-03-02,2.500000,1.450000,,,200.000000,1.790000,1.790000,1.790000,1.790000,.000000,1.670000,1.790000
PTL,2020-03-02,2.500000,1.400000,,,16600.000000,1.990000,1.950000,1.990000,1.951446,-.050000,1.950000,1.990000
KREMI,2020-03-02,6.000000,3.300000,.048000,,200.000000,3.350000,3.350000,3.350000,3.350000,.000000,3.400000,4.250000
JSE,2020-03-02,40.010000,14.000000,.400000,,601102.000000,29.950000,27.500000,27.500000,28.194637,-1.620000,26.510000,29.940000
EPLY,2020-03-02,20.000000,9.500000,.471600,.570000,.000000,,,17.950000,17.994834,.000000,15.000000,18.000000
CFF,2020-03-02,20.500000,10.500000,.250000,,.000000,,,15.900000,14.638955,.000000,10.160000,14.490000
JPS9.5,2020-03-02,1302.000000,1302.000000,.710547,,.000000,,,,1302.000000,.000000,,
XFUND,2020-03-02,13.000000,7.500000,,,120731.000000,9.970000,9.000000,9.500000,9.506522,.080000,9.500000,9.950000
DTL,2020-03-02,3.000000,1.800000,.010000,,88200.000000,1.980000,1.970000,1.980000,1.977732,-.160000,1.950000,1.990000
SJ,2020-03-02,84.980000,37.100000,1.440000,,89788.000000,68.000000,64.000000,66.500000,66.898578,.340000,64.030000,66.500000
MDS,2020-03-02,9.000000,5.000000,.110000,,4970.000000,7.200000,6.150000,7.200000,6.917103,1.190000,6.500000,7.190000
KEX,2020-03-02,13.000000,9.000000,.080000,,50.000000,11.000000,11.000000,11.000000,11.000000,.910000,10.200000,11.550000
MTL,2020-03-02,.360000,.210000,,,.000000,,,.290000,.290000,.000000,.200000,.250000
SIL,2020-03-02,4.080000,2.700000,.090890,,556975.000000,3.600000,3.000000,3.600000,3.081408,.170000,3.100000,3.480000
138SL,2020-03-02,9.480000,2.850000,,,8056.000000,7.450000,6.850000,6.850000,7.120451,.270000,7.200000,7.400000
138SLVR,2020-03-02,6.000000,5.000000,,,.000000,,,5.400000,5.400000,.000000,5.410000,5.500000
JMMBGL,2020-03-02,55.070000,29.900000,.490000,,234108.000000,46.000000,40.750000,40.750000,41.646180,-.620000,40.750000,42.100000
ProvenJA,2020-03-02,55.000000,28.030000,1.776060,.450600,6763.000000,48.600000,47.000000,48.000000,48.405737,-1.070000,47.000000,48.000000
CAC,2020-03-02,16.000000,9.000000,.035000,,6500.000000,12.500000,12.500000,12.500000,12.500000,-.500000,12.500000,13.000000
TTECH,2020-03-02,8.000000,4.270000,,,10000.000000,4.270000,4.270000,4.270000,4.270000,.000000,4.270000,4.990000
JMMBGLUSD6.00,2020-03-02,1.090000,.990000,.079998,.015123,.000000,,,1.000000,1.000000,.000000,1.000000,
JMMBGLUSD5.75,2020-03-02,1.500000,1.500000,.084509,.021739,.000000,,,1.520000,1.520000,.000000,1.500000,
JMMBGL7.50,2020-03-02,1.050000,.600000,.032879,.004273,3074.000000,.620000,.600000,.600000,.600651,.000000,.600000,.730000
JMMBGL7.25,2020-03-02,1.700000,1.450000,.052134,.006410,1000.000000,1.700000,1.700000,1.700000,1.700000,.150000,1.700000,
SILUS,2020-03-02,.045000,.020000,.000707,,1086.000000,.028500,.028500,.028500,.028500,.000100,.021000,.028500
ROC,2020-03-02,4.960000,2.900000,,,550.000000,3.000000,2.900000,2.900000,2.981818,-.020000,,3.000000
JETCON,2020-03-02,3.240000,1.210000,.030000,,100865.000000,1.400000,1.310000,1.310000,1.396431,.020000,1.380000,1.580000
ISP,2020-03-02,33.000000,11.200000,,,.000000,,,20.000000,20.000000,.000000,19.750000,25.000000
KEY,2020-03-02,3.900000,2.260000,,,300.000000,3.150000,3.150000,3.150000,3.150000,.150000,3.000000,3.150000
PJX,2020-03-02,11.000000,7.000000,,,9139.000000,9.700000,9.700000,9.700000,9.700000,-1.300000,9.500000,9.700000
AFSVR2020,2020-03-02,,,,,.000000,,,,99.500000,.000000,,
EPLY8.25,2020-03-02,6.500000,5.500000,.494995,.081369,.000000,,,5.800000,5.800000,.000000,5.800000,6.000000
MEEG,2020-03-02,8.000000,4.900000,,,670.000000,5.790000,5.790000,5.790000,5.790000,.000000,5.600000,5.790000
NCBFG,2020-03-02,249.000000,140.000000,3.600000,1.000000,56333.000000,185.000000,182.000000,182.000000,183.213326,-2.520000,182.000000,183.500000
CAB11A,2020-03-02,,,,,.000000,,,,1000.000000,.000000,,
CAB11B,2020-03-02,,,,,.000000,,,,1000000.000000,.000000,,
ECL,2020-03-02,8.350000,4.500000,.000611,.000490,12661.000000,5.000000,4.510000,4.510000,4.913762,.050000,4.510000,4.860000
SOS,2020-03-02,17.000000,6.500000,.130000,,1400.000000,9.950000,8.860000,8.860000,9.638571,.940000,9.000000,9.750000
PBS,2020-03-02,.750000,.500000,,.008111,.000000,,,.750000,.750000,.000000,.640000,
PBS9.75,2020-03-02,108.000000,80.000000,,,.000000,,,100.000000,100.000000,.000000,100.000000,
SBJPSB,2020-03-02,,,,,.000000,,,1.010000,1.010000,.000000,,
NCBFGFR2021,2020-03-02,,,,,.000000,,,,143.610000,.000000,,
FOSRICH,2020-03-02,6.500000,3.200000,,,16000.000000,3.900000,3.210000,3.210000,3.295070,-.650000,3.300000,3.760000
GWEST,2020-03-02,1.810000,.700000,,,25416.000000,1.030000,1.000000,1.000000,1.001386,-.040000,1.000000,1.020000
WISYNCO,2020-03-02,30.000000,11.000000,.170000,.090000,1334069.000000,23.000000,22.000000,22.670000,22.398880,-.560000,22.500000,22.670000
VMIL,2020-03-02,13.990000,3.650000,.190000,,221309.000000,9.450000,8.050000,8.050000,8.744925,-.010000,8.050000,9.010000
ELITE,2020-03-02,7.500000,2.850000,,,351.000000,4.400000,4.400000,4.400000,4.400000,-.060000,4.400000,4.700000
EPLY5.00,2020-03-02,.980000,.980000,.090080,.008680,.000000,,,,.980000,.000000,,
EPLY8.75,2020-03-02,6.300000,5.800000,.526440,.086300,.000000,,,6.210000,6.210000,.000000,6.000000,
DTL9,2020-03-02,2.200000,1.500000,,,.000000,,,1.650000,1.650000,.000000,1.650000,
JMMBGL5.50NC,2020-03-02,2.000000,2.000000,,,.000000,,,,2.000000,.000000,,
JMMBGL5.75C,2020-03-02,2.140000,1.717000,,,.000000,,,2.000000,2.061261,.000000,2.100000,
JMMBGL7.00NC,2020-03-02,2.000000,1.800000,,,.000000,,,2.000000,1.994352,.000000,,1.950000
JMMBGL7.25C,2020-03-02,2.110000,1.890000,,,.000000,,,2.000000,2.000000,.000000,1.900000,1.950000
CAC9.50,2020-03-02,1.300000,.800000,,,1000.000000,1.000000,1.000000,1.000000,1.000000,.200000,.900000,1.000000
SCIJA,2020-03-02,13.060000,13.060000,,,.000000,,,13.060000,13.060000,.000000,,
SCIJMD,2020-03-02,30.000000,10.900000,,,36384.000000,25.800000,25.000000,25.000000,25.686895,-.060000,24.660000,25.000000
SCIUS,2020-03-02,.130000,.130000,,,.000000,,,.130000,.130000,.000000,,
SCIUSD,2020-03-02,.220000,.090000,.004225,,4063.000000,.195000,.181000,.195000,.190009,-.022300,.195000,.200000
EFRESH,2020-03-02,2.000000,.800000,,,52137.000000,1.000000,.930000,1.000000,.971287,-.020000,.930000,1.000000
MJE,2020-03-02,14.500000,7.500000,,,10000.000000,10.850000,10.850000,10.850000,10.850000,-.180000,10.350000,11.450000
INDIES,2020-03-02,4.000000,2.450000,,,29618.000000,2.800000,2.500000,2.500000,2.546095,-.310000,2.500000,2.930000
SML,2020-03-02,6.300000,4.250000,,,17700.000000,5.710000,4.860000,4.860000,5.425876,.480000,4.860000,5.720000
SSLVC,2020-03-02,1.950000,1.000000,,,.000000,,,1.280000,1.280000,.000000,1.240000,1.280000
EPLY7.50,2020-03-02,6.300000,4.600000,,.073970,.000000,,,6.050000,6.052750,.000000,6.200000,
FTNA,2020-03-02,9.000000,3.740000,,,957645.000000,6.500000,6.030000,6.450000,6.361656,.330000,6.000000,6.500000
MPCCEL,2020-03-02,275.000000,126.000000,,,.000000,,,130.010000,147.578320,.000000,95.000000,184.000000
MPCCELUS,2020-03-02,,,,,.000000,,,1.000000,1.000000,.000000,1.000000,
ELMIC,2020-03-02,2.010000,2.010000,,,.000000,,,,2.010000,.000000,1.980000,2.000000
MTLJA,2020-03-02,,,,,.000000,,,32.210000,32.210000,.000000,,
ICREATE,2020-03-02,1.100000,.550000,,,58216.000000,.600000,.600000,.600000,.600000,.010000,.600000,.690000
JMMB7.50,2020-03-02,,,,,.000000,,,,1.000000,.000000,,
JMMBUS6.00,2020-03-02,,,,,.000000,,,,1.020000,.000000,,
PTL8.75,2020-03-02,2.200000,2.000000,,,.000000,,,2.000000,2.000000,.000000,,
WIG,2020-03-02,1.150000,.600000,,,6079709.000000,.900000,.760000,.760000,.781648,-.060000,.760000,.800000
CPJVR2023,2020-03-02,,,,,.000000,,,,100.000000,.000000,,
LAB,2020-03-02,4.510000,1.300000,,,651375.000000,2.900000,2.710000,2.900000,2.876447,.100000,2.710000,2.900000
SELECTF,2020-03-02,1.980000,.800000,,,20270564.000000,1.060000,1.050000,1.050000,1.050337,.010000,1.050000,1.060000
CPFV,2020-03-02,50.000000,30.000000,,,1699.000000,42.010000,42.000000,42.000000,42.002943,-1.590000,37.500000,46.000000
QWI,2020-03-02,1.690000,.800000,,,636670.000000,.890000,.820000,.880000,.863050,-.010000,.820000,.880000
AFSVR2025,2020-03-02,,,,,.000000,,,,100.000000,.000000,,
MAILPAC,2020-03-02,2.600000,1.300000,,,1540746.000000,1.870000,1.790000,1.800000,1.832330,-.030000,1.800000,1.850000
LUMBER,2020-03-02,2.670000,1.410000,,,68227.000000,1.470000,1.420000,1.430000,1.440782,-.020000,1.420000,1.500000
SELECTMD,2020-03-02,1.160000,.800000,,,699480.000000,.930000,.920000,.920000,.920164,.000000,.920000,.930000
FIRSTROCKJMD,2020-03-02,18.490000,9.900000,,,102462.000000,12.300000,9.900000,9.900000,10.335362,-1.200000,9.800000,12.900000
FIRSTROCKUSD,2020-03-02,.120000,.090000,,,5000.000000,.099000,.090000,.099000,.091800,-.008200,.090000,.100000
SALF,2020-03-03,38.250000,25.000000,1.150000,,236.000000,36.000000,35.000000,35.000000,35.521186,.520000,34.000000,34.500000
RJR,2020-03-03,2.580000,.990000,,,11250.000000,1.700000,1.600000,1.600000,1.649684,.000000,1.600000,1.700000
PULS,2020-03-03,13.000000,2.300000,.018000,.020000,85736.000000,11.350000,11.000000,11.000000,11.210159,-.210000,11.000000,11.340000
PJAM,2020-03-03,110.600000,73.000000,1.060000,.250000,60990.000000,100.000000,97.450000,99.000000,99.031871,.050000,98.700000,100.000000
PAL,2020-03-03,2900.000000,1250.000000,,,.000000,.000000,.000000,2789.000000,2789.000000,.000000,2700.000000,3000.000000
MIL,2020-03-03,10.140000,7.000000,,,21212.000000,8.000000,7.600000,7.600000,7.607071,-.410000,7.500000,8.000000
LASM,2020-03-03,6.500000,3.000000,.061100,,63222.000000,3.900000,3.650000,3.650000,3.738953,-.220000,3.500000,3.650000
LASF,2020-03-03,7.000000,2.900000,,,10373.000000,3.000000,2.900000,3.000000,2.977123,-.190000,2.900000,3.000000
LASD,2020-03-03,4.000000,2.690000,.043000,,13185.000000,3.000000,2.900000,3.000000,2.980962,.270000,2.800000,3.000000
KW,2020-03-03,78.000000,47.000000,.480000,.310000,7243.000000,53.000000,51.000000,53.000000,51.412674,-1.960000,51.520000,53.500000
KPREIT,2020-03-03,8.450000,4.870000,.001400,,37125.000000,6.200000,6.150000,6.200000,6.174747,.090000,6.100000,6.200000
JAMT,2020-03-03,9.000000,3.000000,.060000,,189940.000000,6.440000,5.500000,6.300000,6.052922,.180000,5.600000,6.000000
JPS7,2020-03-03,,,.140000,,.000000,.000000,.000000,,.480000,.000000,.530000,
JPS6,2020-03-03,,,.120000,,.000000,.000000,.000000,,.440000,.000000,.500000,
JPS5D,2020-03-03,,,.100000,,.000000,.000000,.000000,,.380000,.000000,.430000,
JPS5C,2020-03-03,,,.100000,,.000000,.000000,.000000,,.380000,.000000,.430000,
JP,2020-03-03,31.190000,20.500000,,.150000,126071.000000,22.000000,20.500000,21.140000,20.884898,-.260000,21.000000,21.500000
JBG,2020-03-03,43.630000,28.000000,.390000,,399300.000000,36.480000,34.500000,34.500000,35.488285,-.400000,34.500000,36.480000
HONBUN,2020-03-03,9.900000,3.700000,.060000,.050000,181577.000000,6.650000,6.000000,6.000000,6.103919,-.530000,6.000000,6.650000
GK,2020-03-03,79.990000,58.000000,1.550000,,66535.000000,67.920000,62.200000,67.920000,66.500655,.270000,67.000000,67.600000
1834,2020-03-03,1.260000,.750000,.080000,,574.000000,1.070000,1.050000,1.070000,1.063031,-.010000,1.050000,1.150000
DCOVE,2020-03-03,14.900000,9.000000,.600000,,252.000000,11.300000,11.250000,11.250000,11.280159,-.100000,10.700000,11.280000
CBNY,2020-03-03,.160000,.070000,,,166106.000000,.120000,.110000,.110000,.111491,-.010000,.070000,.120000
CAR,2020-03-03,9.910000,7.500000,.670000,.150000,155328.000000,7.990000,7.600000,7.900000,7.807159,-.140000,7.500000,7.900000
CCC,2020-03-03,100.000000,49.000000,,,213258.000000,71.000000,65.000000,65.000000,65.043035,-12.570000,67.000000,71.000000
CHL,2020-03-03,13.000000,7.500000,.240000,,250.000000,7.980000,7.980000,7.980000,7.980000,.000000,7.000000,7.980000
BPOW,2020-03-03,16.300000,3.290000,.020000,,43735.000000,4.570000,4.500000,4.500000,4.564958,-.430000,4.500000,4.570000
BRG,2020-03-03,21.000000,12.750000,.307000,,700.000000,15.000000,13.500000,15.000000,14.321429,.160000,14.500000,15.000000
BIL,2020-03-03,100.000000,36.800000,2.197000,,12797.000000,68.000000,60.000000,68.000000,64.197197,-2.300000,67.510000,68.000000
AFS,2020-03-03,53.000000,24.700000,.870000,.100000,8588.000000,27.550000,25.860000,25.860000,26.804894,-6.140000,25.000000,25.860000
JMMBGLUSD6.00,2020-03-03,1.090000,.990000,.079998,.015123,520.000000,1.000000,1.000000,1.000000,1.000000,.000000,1.000000,
TTECH,2020-03-03,8.000000,4.000000,,,6806.000000,4.270000,4.000000,4.000000,4.119013,-.150000,4.000000,4.990000
CAC,2020-03-03,16.000000,9.000000,.035000,,.000000,.000000,.000000,12.500000,12.500000,.000000,12.500000,12.800000
ProvenJA,2020-03-03,55.000000,28.030000,1.776060,.450600,8583.000000,48.990000,44.500000,44.500000,47.263084,-1.150000,44.500000,47.950000
JMMBGL,2020-03-03,55.070000,29.900000,.490000,,367626.000000,42.280000,40.000000,42.280000,41.040730,-.610000,42.000000,42.280000
138SLVR,2020-03-03,6.000000,5.000000,,,.000000,.000000,.000000,5.400000,5.400000,.000000,5.410000,5.500000
138SL,2020-03-03,9.480000,2.850000,,,679.000000,7.350000,7.120000,7.120000,7.189219,.070000,6.000000,7.150000
SIL,2020-03-03,4.080000,2.700000,.090890,,71000.000000,3.200000,3.000000,3.000000,3.066627,-.010000,3.000000,3.430000
MTL,2020-03-03,.360000,.210000,,,.000000,.000000,.000000,.290000,.290000,.000000,.200000,.250000
KEX,2020-03-03,13.000000,9.000000,.080000,,300.000000,11.200000,10.500000,11.200000,10.850000,-.150000,10.200000,11.500000
MDS,2020-03-03,9.000000,5.000000,.110000,,21619.000000,7.200000,6.300000,6.300000,6.829539,-.090000,6.200000,7.190000
SJ,2020-03-03,84.980000,37.100000,1.440000,,167791.000000,66.500000,64.000000,65.000000,64.556874,-2.340000,65.000000,66.500000
DTL,2020-03-03,3.000000,1.800000,.010000,,.000000,.000000,.000000,1.980000,1.977732,.000000,1.950000,1.990000
XFUND,2020-03-03,13.000000,7.500000,,,20603.000000,9.950000,9.500000,9.850000,9.507856,.000000,9.500000,9.850000
JPS9.5,2020-03-03,1302.000000,1302.000000,.710547,,.000000,.000000,.000000,,1302.000000,.000000,,
CFF,2020-03-03,20.500000,10.500000,.250000,,.000000,.000000,.000000,15.900000,14.638955,.000000,10.160000,14.490000
EPLY,2020-03-03,20.000000,9.500000,.471600,.570000,.000000,.000000,.000000,17.950000,17.994834,.000000,13.050000,17.500000
JSE,2020-03-03,40.010000,14.000000,.400000,,716481.000000,29.940000,26.500000,26.510000,26.597342,-1.590000,27.500000,29.930000
KREMI,2020-03-03,6.000000,3.300000,.048000,,34000.000000,3.400000,3.370000,3.370000,3.394000,.040000,3.300000,3.350000
PTL,2020-03-03,2.500000,1.400000,,,651246.000000,1.980000,1.900000,1.900000,1.912284,-.040000,1.800000,1.990000
PURITY,2020-03-03,2.500000,1.450000,,,.000000,.000000,.000000,1.790000,1.790000,.000000,1.700000,1.760000
KLE,2020-03-03,2.800000,1.400000,,,.000000,.000000,.000000,2.300000,2.211300,.000000,1.720000,2.500000
GENAC,2020-03-03,9.000000,3.900000,,,6200.000000,6.390000,6.050000,6.390000,6.324194,.400000,6.050000,6.200000
CPJ,2020-03-03,5.300000,3.800000,,,15420.000000,4.650000,4.000000,4.650000,4.332717,.140000,4.000000,4.650000
AMG,2020-03-03,2.500000,1.510000,,,1175.000000,1.900000,1.900000,1.900000,1.900000,.000000,1.650000,1.990000
PROVEN,2020-03-03,.370000,.210000,.010500,.003200,28291.000000,.290000,.290000,.290000,.290000,-.000600,.274900,.290000
SVL,2020-03-03,34.320000,20.500000,.770000,,153799.000000,22.350000,21.000000,22.350000,21.138709,-.430000,21.000000,22.350000
SEP,2020-03-03,70.000000,41.710000,.950000,.500000,164219.000000,51.410000,50.000000,51.410000,50.561332,-1.250000,49.510000,51.410000
SGJ,2020-03-03,62.400000,48.800000,4.720000,.550000,92235.000000,55.000000,54.000000,54.010000,54.284041,-.060000,54.010000,55.000000
JMMBGL5.50NC,2020-03-03,2.000000,2.000000,,,.000000,.000000,.000000,,2.000000,.000000,,
DTL9,2020-03-03,2.200000,1.500000,,,.000000,.000000,.000000,1.650000,1.650000,.000000,1.650000,
EPLY8.75,2020-03-03,6.300000,5.800000,.526440,.086300,.000000,.000000,.000000,6.210000,6.210000,.000000,6.000000,
EPLY5.00,2020-03-03,.980000,.980000,.090080,.008680,.000000,.000000,.000000,,.980000,.000000,,
ELITE,2020-03-03,7.500000,2.850000,,,48584.000000,4.400000,4.010000,4.400000,4.185503,-.210000,4.010000,4.400000
VMIL,2020-03-03,13.990000,3.650000,.190000,,188051.000000,9.000000,8.050000,8.500000,8.512703,-.230000,8.050000,8.500000
WISYNCO,2020-03-03,30.000000,11.000000,.170000,.090000,1726888.000000,22.900000,21.500000,22.900000,22.587787,.190000,22.500000,22.900000
GWEST,2020-03-03,1.810000,.700000,,,26673.000000,1.020000,1.000000,1.020000,1.009057,.010000,1.000000,1.020000
FOSRICH,2020-03-03,6.500000,3.200000,,,43928.000000,3.400000,3.300000,3.400000,3.337299,.040000,3.310000,3.400000
NCBFGFR2021,2020-03-03,,,,,.000000,.000000,.000000,,143.610000,.000000,,
SBJPSB,2020-03-03,,,,,.000000,.000000,.000000,1.010000,1.010000,.000000,,
PBS9.75,2020-03-03,108.000000,80.000000,,,.000000,.000000,.000000,100.000000,100.000000,.000000,,99.000000
PBS,2020-03-03,.750000,.500000,,.008111,.000000,.000000,.000000,.750000,.750000,.000000,.640000,
SOS,2020-03-03,17.000000,6.500000,.130000,,3401.000000,9.950000,9.700000,9.950000,9.750397,.110000,8.900000,9.950000
ECL,2020-03-03,8.350000,4.500000,.000611,.000490,21927.000000,5.010000,4.860000,5.000000,4.961082,.050000,4.510000,5.000000
CAB11B,2020-03-03,,,,,.000000,.000000,.000000,,1000000.000000,.000000,,
CAB11A,2020-03-03,,,,,.000000,.000000,.000000,,1000.000000,.000000,,
NCBFG,2020-03-03,249.000000,140.000000,3.600000,1.000000,176054.000000,183.500000,170.550000,182.000000,176.057360,-7.150000,181.000000,183.000000
MEEG,2020-03-03,8.000000,4.900000,,,176837.000000,6.000000,5.600000,5.600000,5.601959,-.190000,5.600000,6.000000
EPLY8.25,2020-03-03,6.500000,5.500000,.494995,.081369,.000000,.000000,.000000,5.800000,5.800000,.000000,5.800000,6.000000
AFSVR2020,2020-03-03,,,,,.000000,.000000,.000000,,99.500000,.000000,,
PJX,2020-03-03,11.000000,7.000000,,,14219.000000,9.500000,9.500000,9.500000,9.500000,-.200000,7.500000,9.700000
KEY,2020-03-03,3.900000,2.260000,,,30820.000000,3.600000,3.000000,3.000000,3.486697,.340000,,3.000000
ISP,2020-03-03,33.000000,11.200000,,,.000000,.000000,.000000,20.000000,20.000000,.000000,19.750000,25.000000
JETCON,2020-03-03,3.240000,1.180000,.030000,,161616.000000,1.380000,1.180000,1.180000,1.246032,-.150000,1.180000,1.310000
ROC,2020-03-03,4.960000,2.900000,,,.000000,.000000,.000000,2.900000,2.981818,.000000,2.980000,3.600000
SILUS,2020-03-03,.045000,.020000,.000707,,790.000000,.028500,.028500,.028500,.028500,.000000,.021000,.028500
JMMBGL7.25,2020-03-03,1.700000,1.450000,.052134,.006410,.000000,.000000,.000000,1.700000,1.700000,.000000,1.700000,
JMMBGL7.50,2020-03-03,1.050000,.600000,.032879,.004273,62794.000000,.690000,.610000,.610000,.619495,.020000,.610000,.740000
JMMBGLUSD5.75,2020-03-03,1.500000,1.500000,.084509,.021739,.000000,.000000,.000000,1.520000,1.520000,.000000,1.500000,
QWI,2020-03-03,1.690000,.800000,,,769246.000000,.880000,.840000,.840000,.852541,-.010000,.840000,.870000
CPFV,2020-03-03,50.000000,30.000000,,,9.000000,37.510000,37.510000,37.510000,37.510000,-4.490000,37.510000,44.500000
SELECTF,2020-03-03,1.980000,.800000,,,11126617.000000,1.060000,1.040000,1.050000,1.050142,.000000,1.030000,1.050000
LAB,2020-03-03,4.510000,1.300000,,,75712.000000,2.880000,2.620000,2.620000,2.724921,-.160000,2.620000,2.750000
CPJVR2023,2020-03-03,,,,,.000000,.000000,.000000,,100.000000,.000000,,
WIG,2020-03-03,1.150000,.600000,,,8938100.000000,.780000,.740000,.780000,.754262,-.030000,.750000,.800000
PTL8.75,2020-03-03,2.200000,2.000000,,,.000000,.000000,.000000,2.000000,2.000000,.000000,,
JMMBUS6.00,2020-03-03,,,,,.000000,.000000,.000000,,1.020000,.000000,,
JMMB7.50,2020-03-03,,,,,.000000,.000000,.000000,,1.000000,.000000,,
ICREATE,2020-03-03,1.100000,.550000,,,25000.000000,.690000,.600000,.690000,.618000,.020000,.600000,.690000
MTLJA,2020-03-03,,,,,.000000,.000000,.000000,32.210000,32.210000,.000000,,
ELMIC,2020-03-03,2.010000,2.010000,,,.000000,.000000,.000000,,2.010000,.000000,1.980000,2.000000
MPCCELUS,2020-03-03,,,,,.000000,.000000,.000000,1.000000,1.000000,.000000,1.000000,
MPCCEL,2020-03-03,275.000000,126.000000,,,.000000,.000000,.000000,130.010000,147.578320,.000000,95.000000,184.000000
