
Symbol,Date,"52 Week High","52 Week Low","Previous Year Div","Current Year Div","Volume (non block)","Today High","Today Low","Last Traded","Close Price","Price Change","Closing Bid","Closing Ask"
RJR,2016-05-02,2.000000,.730000,.100000,,34500.000000,1.200000,1.200000,1.200000,1.200000,.050000,1.150000,1.200000
SALF,2016-05-02,10.400000,8.500000,.400000,,,,,8.800000,8.800000,.000000,,8.800000
SGJ,2016-05-02,37.000000,23.070000,1.600000,,491344.000000,33.990000,30.010000,30.500000,33.680000,3.320000,30.010000,33.000000
SIJL,2016-05-02,34.300000,24.010000,1.800000,,8374.000000,26.010000,26.000000,26.000000,26.000000,.500000,25.500000,26.000000
SEP,2016-05-02,22.100000,14.000000,.950000,,19777.000000,16.000000,15.600000,15.600000,15.830000,-1.130000,15.500000,16.900000
SVL,2016-05-02,7.000000,3.120000,.620000,,9000.000000,5.000000,5.000000,5.000000,5.000000,-.280000,5.150000,5.600000
MUSIC,2016-05-02,.510000,.320000,,,,,,.350000,.320000,.000000,.330000,.420000
KLE,2016-05-02,2.800000,.420000,,,,,,1.450000,1.450000,.000000,1.450000,1.600000
PURITY,2016-05-02,2.000000,.940000,,,40000.000000,1.350000,1.350000,1.350000,1.350000,.100000,1.100000,1.380000
PTL,2016-05-02,11.870000,3.710000,.390000,,,,,11.000000,11.000000,.000000,8.990000,10.500000
KREMI,2016-05-02,5.200000,.810000,,,19811.000000,4.200000,4.200000,4.200000,4.200000,-.060000,4.210000,4.700000
JSE,2016-05-02,24.000000,2.900000,1.000000,,,,,21.000000,21.000000,.000000,21.000000,22.000000
KEX,2016-05-02,23.200000,5.990000,.150000,,,,,16.800000,17.970000,.000000,16.800000,18.900000
MTL,2016-05-02,.179000,.099000,.008300,,,,,.160000,.160000,.000000,.140000,.160000
MCL9,2016-05-02,,,,,,,,,5.480000,.000000,,
SRA,2016-05-02,4.050000,3.860000,,,,,,4.050000,4.050000,.000000,3.860000,4.000000
SIL,2016-05-02,13.400000,12.000000,1.820000,,600.000000,12.900000,12.890000,12.900000,12.890000,-.010000,11.980000,12.890000
138SL,2016-05-02,5.900000,3.900000,,,5200.000000,5.500000,5.500000,5.500000,5.500000,.450000,5.070000,5.500000
TTECH,2016-05-02,6.000000,4.000000,,,8688.000000,4.450000,4.150000,4.150000,4.250000,-.200000,4.150000,4.450000
JMMBGLUSD6.00,2016-05-02,1.150000,1.050000,,,,,,1.100000,1.100000,.000000,1.000000,1.100000
JMMBGLUSD5.75,2016-05-02,,,,,,,,,1.500000,.000000,,
JMMBGL7.50,2016-05-02,1.200000,1.040000,,,,,,1.040000,1.040000,.000000,1.040000,1.200000
JMMBGL7.25,2016-05-02,,,,,,,,,1.500000,.000000,1.600000,
JPGVR2019,2016-05-02,,,,,,,,,.000000,.000000,,
SILUS,2016-05-02,,,,,,,,,.110000,.000000,.106700,
ROC,2016-05-02,4.510000,3.100000,,,4000.000000,3.400000,3.400000,3.400000,3.400000,.050000,3.370000,3.400000
JETCON,2016-05-02,2.990000,2.470000,,,66153.000000,2.900000,2.890000,2.900000,2.900000,.000000,2.700000,2.900000
ISP,2016-05-02,2.740000,2.250000,,,,,,2.740000,2.680000,.000000,2.450000,2.830000
KEY,2016-05-02,3.000000,2.500000,,,5300.000000,2.800000,2.800000,2.800000,2.800000,.300000,2.600000,2.800000
JAMT,2016-05-02,5.240000,1.275000,,,1817.000000,4.000000,4.000000,4.000000,4.000000,.000000,3.800000,4.000000
KPREIT,2016-05-02,8.000000,6.500000,.002900,,6201.000000,6.500000,6.500000,6.500000,6.500000,.000000,6.000000,6.500000
KW,2016-05-02,12.000000,5.800000,.200000,,1000.000000,12.000000,12.000000,12.000000,12.000000,.670000,12.000000,13.000000
LASD,2016-05-02,9.010000,1.300000,.027500,,213679.000000,7.650000,7.500000,7.500000,7.590000,.360000,7.410000,7.600000
LASF,2016-05-02,5.750000,1.230000,.031100,,25585.000000,3.400000,3.020000,3.400000,3.360000,.340000,3.200000,3.900000
LASM,2016-05-02,5.250000,1.200000,.025000,,27458.000000,4.600000,4.600000,4.600000,4.600000,.460000,4.580000,4.600000
MIL,2016-05-02,5.080000,2.200000,.200000,,32088.000000,3.400000,3.000000,3.400000,3.180000,.180000,3.500000,4.250000
MBICE,2016-05-02,17.500000,14.900000,,,,,,14.900000,14.900000,.000000,,
NCBJ,2016-05-02,45.000000,27.000000,2.200000,,20586.000000,41.000000,40.500000,40.500000,40.510000,.010000,40.000000,40.500000
PAL,2016-05-02,95.000000,60.000000,,,,,,95.000000,95.000000,.000000,110.000000,130.000000
PJAM,2016-05-02,98.000000,57.510000,2.850000,,2616.000000,88.000000,88.000000,88.000000,88.000000,-.020000,88.000000,91.950000
PULS,2016-05-02,4.800000,.350000,,,,,,2.500000,2.530000,.000000,3.010000,3.180000
TCL,2016-05-02,15.000000,15.000000,,,,,,15.000000,15.000000,.000000,17.250000,
PROVEN,2016-05-02,.250000,.150000,.007100,,,,,.200000,.200000,.000000,.190300,.199900
AMG,2016-05-02,21.500000,3.160000,.180000,,,,,13.000000,13.000000,.000000,12.000000,13.000000
CPJ,2016-05-02,6.000000,2.100000,.050000,,,,,4.010000,4.010000,.000000,4.060000,4.700000
GENAC,2016-05-02,3.000000,1.250000,.167000,,,,,2.650000,2.650000,.000000,2.650000,2.900000
PROVEN8,2016-05-02,5.500000,4.850000,.400000,,,,,5.000000,5.000000,.000000,5.020000,
EPLY,2016-05-02,580.760000,400.000000,64.190000,,100.000000,580.760000,580.760000,580.760000,580.760000,75.760000,580.750000,
JMMB7.25,2016-05-02,2.500000,2.000000,.184800,,,,,2.450000,2.450000,.000000,2.400000,2.450000
JMMB7.5,2016-05-02,2.400000,1.800000,.152400,,,,,2.150000,2.150000,.000000,2.160000,
CFF,2016-05-02,10.000000,1.860000,.100000,,104812.000000,8.500000,8.000000,8.500000,8.490000,-.010000,7.500000,9.000000
JPS9.5,2016-05-02,1201.000000,1125.000000,.952700,,,,,1201.000000,1201.000000,.000000,,
XFUND,2016-05-02,12.050000,6.600000,.160000,,5227.000000,10.250000,10.150000,10.150000,10.170000,-.060000,10.150000,10.250000
JAMTVR2017,2016-05-02,100.000000,100.000000,,,,,,100.000000,100.000000,.000000,,100.000000
EPLY9.5,2016-05-02,6.100000,6.000000,.570100,,,,,6.100000,6.100000,.000000,6.000000,
DTL,2016-05-02,5.000000,2.040000,,,,,,4.800000,4.800000,.000000,2.090000,4.500000
SJ,2016-05-02,25.000000,11.000000,.730000,,5705.000000,23.000000,22.400000,22.400000,22.680000,.620000,22.120000,22.400000
MDS,2016-05-02,3.700000,1.700000,.040000,,,,,3.200000,3.200000,.000000,3.130000,3.420000
138SLVR,2016-05-02,5.000000,4.900000,,,,,,5.000000,5.000000,.000000,,5.500000
EPLYSTP,2016-05-02,6.100000,6.000000,.600200,,,,,6.100000,6.100000,.000000,6.090000,7.000000
DTL11.75,2016-05-02,2.500000,2.100000,.176400,,,,,2.120000,2.120000,.000000,2.120000,
JMMBGL,2016-05-02,14.000000,7.000000,.350000,,6250.000000,10.500000,9.500000,9.500000,10.080000,.080000,9.010000,10.200000
ProvenJA,2016-05-02,,,.391000,,,,,,18.500000,.000000,19.510000,
CAC,2016-05-02,7.500000,4.940000,,,,,,6.900000,6.900000,.000000,6.000000,6.900000
CCC,2016-05-03,34.000000,4.010000,,,14180.000000,26.500000,25.000000,26.490000,25.410000,-1.090000,24.250000,26.000000
CHL,2016-05-03,45.000000,21.000000,2.350000,,,,,45.000000,45.000000,.000000,44.050000,
CWJ,2016-05-03,2.000000,.390000,,,505450.000000,1.390000,1.360000,1.390000,1.380000,.030000,1.350000,1.390000
BPOW,2016-05-03,14.050000,8.810000,.150000,,,,,12.000000,12.000000,.000000,12.100000,13.900000
BRG,2016-05-03,5.080000,1.800000,.120000,,218684.000000,4.100000,4.000000,4.000000,4.030000,.030000,3.880000,4.700000
BIL,2016-05-03,6.000000,2.070000,.070000,,800.000000,3.050000,3.050000,3.050000,3.050000,-.390000,3.050000,3.440000
AFS,2016-05-03,21.000000,9.500000,.572100,,,,,16.500000,16.500000,.000000,16.500000,20.000000
HONBUN,2016-05-03,18.500000,1.900000,.120000,,37988.000000,18.500000,17.000000,17.000000,17.170000,-.780000,17.800000,18.500000
HL,2016-05-03,19.000000,10.000000,.320000,,4760.000000,12.500000,12.500000,12.500000,12.500000,-.010000,12.500000,
GK,2016-05-03,85.000000,62.150000,2.480000,,7458.000000,83.490000,82.050000,83.490000,83.000000,.000000,83.000000,83.490000
1834,2016-05-03,1.770000,.970000,,,8500.000000,1.160000,1.020000,1.020000,1.110000,-.040000,1.020000,1.250000
DCOVE,2016-05-03,17.000000,9.200000,.600000,,,,,12.500000,12.470000,.000000,12.510000,13.000000
CBNY,2016-05-03,.290000,.080000,,,615712.000000,.150000,.150000,.150000,.150000,.010000,.140000,.170000
CAR,2016-05-03,68.000000,47.000000,8.740000,,12521.000000,63.400000,63.000000,63.000000,63.170000,1.440000,63.000000,63.400000
JPS7,2016-05-03,,,.105000,,,,,.390000,.390000,.000000,.400000,
JPS6,2016-05-03,,,.090000,,,,,.400000,.400000,.000000,.400000,
JPS5D,2016-05-03,,,.075000,,,,,.350000,.350000,.000000,.360000,
JPS5C,2016-05-03,,,.075000,,,,,.360000,.360000,.000000,.360000,
JP,2016-05-03,35.500000,16.000000,.200000,,3750.000000,33.510000,33.250000,33.250000,33.400000,.050000,32.000000,33.500000
JBG,2016-05-03,15.550000,4.800000,.190000,,19395.000000,14.500000,14.300000,14.500000,14.350000,.190000,14.200000,14.500000
SVL,2016-05-03,7.000000,3.120000,.620000,,2086.000000,5.500000,5.500000,5.500000,5.500000,.500000,5.260000,5.500000
SEP,2016-05-03,22.100000,14.000000,.950000,,,,,15.600000,15.830000,.000000,15.500000,16.500000
SIJL,2016-05-03,34.300000,24.010000,1.800000,,1800.000000,26.000000,26.000000,26.000000,26.000000,.000000,25.500000,26.000000
SGJ,2016-05-03,37.000000,23.070000,1.600000,,1035.000000,33.200000,33.200000,33.200000,33.200000,-.480000,30.600000,33.200000
SALF,2016-05-03,10.400000,8.500000,.400000,,,,,8.800000,8.800000,.000000,,8.800000
RJR,2016-05-03,2.000000,.730000,.100000,,25100.000000,1.200000,1.190000,1.190000,1.190000,-.010000,1.150000,1.190000
JSE,2016-05-03,24.000000,2.900000,1.000000,,20000.000000,21.000000,20.550000,20.550000,20.660000,-.340000,20.140000,22.000000
KREMI,2016-05-03,5.200000,.810000,,,2450.000000,4.500000,4.500000,4.500000,4.500000,.300000,4.500000,4.650000
PTL,2016-05-03,11.870000,3.710000,.390000,,71000.000000,10.850000,10.500000,10.850000,10.790000,-.210000,9.500000,12.500000
PURITY,2016-05-03,2.000000,.940000,,,,,,1.350000,1.350000,.000000,1.100000,1.200000
KLE,2016-05-03,2.800000,.420000,,,,,,1.450000,1.450000,.000000,1.450000,1.600000
MUSIC,2016-05-03,.510000,.320000,,,,,,.350000,.320000,.000000,.330000,.430000
138SL,2016-05-03,5.900000,3.900000,,,817.000000,5.500000,5.500000,5.500000,5.500000,.000000,5.070000,5.500000
SIL,2016-05-03,13.400000,11.980000,1.820000,,1515.000000,12.900000,11.980000,12.900000,12.780000,-.110000,11.980000,12.900000
SRA,2016-05-03,4.050000,3.860000,,,,,,4.050000,4.050000,.000000,3.860000,4.000000
MCL9,2016-05-03,,,,,,,,,5.480000,.000000,,
MTL,2016-05-03,.179000,.099000,.008300,,20039.000000,.160000,.160000,.160000,.160000,.000000,.150000,.160000
KEX,2016-05-03,23.200000,5.990000,.150000,,2900.000000,17.000000,16.800000,16.800000,16.820000,-1.150000,16.800000,18.900000
JPGVR2019,2016-05-03,,,,,,,,,.000000,.000000,,
JMMBGL7.25,2016-05-03,,,,,,,,,1.500000,.000000,1.600000,
JMMBGL7.50,2016-05-03,1.200000,1.040000,,,,,,1.040000,1.040000,.000000,1.070000,1.200000
JMMBGLUSD5.75,2016-05-03,,,,,,,,,1.500000,.000000,,
JMMBGLUSD6.00,2016-05-03,1.150000,1.050000,,,,,,1.100000,1.100000,.000000,1.050000,1.100000
TTECH,2016-05-03,6.000000,4.000000,,,,,,4.150000,4.250000,.000000,4.160000,4.350000
KEY,2016-05-03,3.000000,2.500000,,,25121.000000,2.800000,2.800000,2.800000,2.800000,.000000,2.700000,2.800000
ISP,2016-05-03,2.740000,2.250000,,,,,,2.740000,2.680000,.000000,2.670000,2.800000
JETCON,2016-05-03,2.990000,2.470000,,,608524.000000,2.900000,2.800000,2.900000,2.860000,-.040000,2.760000,2.990000
ROC,2016-05-03,4.510000,3.100000,,,,,,3.400000,3.400000,.000000,3.400000,3.800000
SILUS,2016-05-03,,,,,,,,,.110000,.000000,.106700,
LASM,2016-05-03,5.250000,1.200000,.025000,,78836.000000,4.600000,4.580000,4.590000,4.590000,-.010000,4.580000,4.590000
LASF,2016-05-03,5.750000,1.230000,.031100,,120661.000000,3.500000,3.250000,3.500000,3.490000,.130000,3.500000,3.800000
LASD,2016-05-03,9.010000,1.300000,.027500,,130860.000000,7.620000,7.200000,7.600000,7.540000,-.050000,7.410000,7.600000
KW,2016-05-03,12.000000,5.800000,.200000,,,,,12.000000,12.000000,.000000,12.000000,12.300000
KPREIT,2016-05-03,8.000000,6.500000,.002900,,12084.000000,6.500000,6.500000,6.500000,6.500000,.000000,6.500000,9.800000
JAMT,2016-05-03,5.240000,1.275000,,,8900.000000,3.910000,3.910000,3.910000,3.910000,-.090000,3.800000,3.910000
PULS,2016-05-03,4.800000,.350000,,,3987.000000,3.010000,3.010000,3.010000,3.010000,.480000,3.010000,3.190000
PJAM,2016-05-03,98.000000,57.510000,2.850000,,2000.000000,88.560000,88.500000,88.500000,88.530000,.530000,88.500000,90.000000
PAL,2016-05-03,95.000000,60.000000,,,,,,95.000000,95.000000,.000000,110.000000,130.000000
NCBJ,2016-05-03,45.000000,27.000000,2.200000,,20091.000000,41.000000,40.500000,41.000000,40.610000,.100000,40.500000,41.000000
MBICE,2016-05-03,17.500000,14.900000,,,,,,14.900000,14.900000,.000000,,
MIL,2016-05-03,5.080000,2.200000,.200000,,73642.000000,4.320000,4.000000,4.250000,4.240000,1.060000,3.500000,4.250000
PROVEN8,2016-05-03,5.500000,4.850000,.400000,,,,,5.000000,5.000000,.000000,5.020000,
GENAC,2016-05-03,3.000000,1.250000,.167000,,3600.000000,2.700000,2.700000,2.700000,2.700000,.050000,2.650000,2.700000
CPJ,2016-05-03,6.000000,2.100000,.050000,,1000.000000,4.010000,4.010000,4.010000,4.010000,.000000,4.010000,4.550000
AMG,2016-05-03,21.500000,3.160000,.180000,,,,,13.000000,13.000000,.000000,12.000000,13.000000
PROVEN,2016-05-03,.250000,.150000,.007100,,55988.000000,.200000,.199900,.200000,.199956,.000000,.190300,.200000
TCL,2016-05-03,15.000000,15.000000,,,,,,15.000000,15.000000,.000000,17.250000,
JPS9.5,2016-05-03,1201.000000,1125.000000,.952700,,,,,1201.000000,1201.000000,.000000,,
CFF,2016-05-03,10.000000,1.860000,.100000,,,,,8.500000,8.490000,.000000,7.500000,8.500000
JMMB7.5,2016-05-03,2.400000,1.800000,.152400,,,,,2.150000,2.150000,.000000,2.160000,
JMMB7.25,2016-05-03,2.500000,2.000000,.184800,,,,,2.450000,2.450000,.000000,2.400000,2.450000
EPLY,2016-05-03,650.000000,400.000000,64.190000,,160000.000000,650.000000,650.000000,650.000000,650.000000,69.240000,650.000000,
MDS,2016-05-03,3.700000,1.700000,.040000,,1200.000000,3.420000,3.420000,3.420000,3.420000,.220000,3.130000,3.420000
SJ,2016-05-03,25.000000,11.000000,.730000,,100330.000000,22.400000,22.000000,22.000000,22.090000,-.590000,22.000000,22.400000
DTL,2016-05-03,5.000000,2.040000,,,,,,4.800000,4.800000,.000000,2.090000,4.700000
EPLY9.5,2016-05-03,6.100000,6.000000,.570100,,,,,6.100000,6.100000,.000000,6.090000,
JAMTVR2017,2016-05-03,100.000000,100.000000,,,,,,100.000000,100.000000,.000000,,100.000000
XFUND,2016-05-03,12.050000,6.600000,.160000,,5649.000000,10.250000,10.250000,10.250000,10.250000,.080000,10.150000,10.250000
CAC,2016-05-03,7.500000,4.940000,,,,,,6.900000,6.900000,.000000,6.000000,6.900000
ProvenJA,2016-05-03,,,.391000,,,,,,18.500000,.000000,19.510000,
JMMBGL,2016-05-03,14.000000,7.000000,.350000,,4116.000000,10.200000,10.000000,10.200000,10.150000,.070000,9.100000,10.500000
DTL11.75,2016-05-03,2.500000,2.100000,.176400,,,,,2.120000,2.120000,.000000,2.120000,
EPLYSTP,2016-05-03,6.100000,6.000000,.600200,,,,,6.100000,6.100000,.000000,6.100000,7.000000
138SLVR,2016-05-03,5.000000,4.900000,,,,,,5.000000,5.000000,.000000,,5.500000
AFS,2016-05-04,21.000000,9.500000,.572100,,,,,16.500000,16.500000,.000000,16.500000,20.000000
BIL,2016-05-04,6.000000,2.070000,.070000,,32391.000000,3.440000,3.050000,3.440000,3.340000,.290000,3.100000,3.440000
BRG,2016-05-04,5.080000,1.800000,.120000,,,,,4.000000,4.030000,.000000,4.100000,4.700000
BPOW,2016-05-04,14.050000,8.810000,.150000,,,,,12.000000,12.000000,.000000,12.020000,13.900000
CWJ,2016-05-04,2.000000,.390000,,,120853.000000,1.390000,1.360000,1.390000,1.390000,.010000,1.370000,1.390000
CHL,2016-05-04,45.000000,21.000000,2.350000,,,,,45.000000,45.000000,.000000,44.050000,
CCC,2016-05-04,34.000000,4.010000,,,37772.000000,26.500000,24.250000,26.000000,25.890000,.480000,25.410000,26.500000
CAR,2016-05-04,68.000000,47.000000,8.740000,,18929.000000,63.500000,63.400000,63.500000,63.410000,.240000,63.510000,64.000000
CBNY,2016-05-04,.290000,.080000,,,399444.000000,.140000,.140000,.140000,.140000,-.010000,,.140000
DCOVE,2016-05-04,17.000000,9.200000,.600000,,23856.000000,12.510000,12.510000,12.510000,12.510000,.040000,12.470000,12.950000
1834,2016-05-04,1.770000,.970000,,,,,,1.020000,1.110000,.000000,1.130000,1.300000
GK,2016-05-04,85.000000,62.150000,2.480000,,100.000000,83.000000,83.000000,83.000000,83.000000,.000000,83.000000,83.490000
HL,2016-05-04,19.000000,10.000000,.320000,,,,,12.500000,12.500000,.000000,,
HONBUN,2016-05-04,18.500000,1.900000,.120000,,7042.000000,18.300000,18.000000,18.300000,18.030000,.860000,18.000000,18.300000
JBG,2016-05-04,15.550000,4.800000,.190000,,309968.000000,14.500000,14.150000,14.500000,14.440000,.090000,14.500000,14.550000
JP,2016-05-04,35.500000,16.000000,.200000,,,,,33.250000,33.400000,.000000,32.000000,33.000000
JPS5C,2016-05-04,,,.075000,,,,,.360000,.360000,.000000,.360000,
JPS5D,2016-05-04,,,.075000,,,,,.350000,.350000,.000000,.360000,
JPS6,2016-05-04,,,.090000,,,,,.400000,.400000,.000000,.400000,
JPS7,2016-05-04,,,.105000,,,,,.390000,.390000,.000000,.400000,
RJR,2016-05-04,2.000000,.730000,.100000,,3831.000000,1.190000,1.190000,1.190000,1.190000,.000000,1.150000,1.190000
SALF,2016-05-04,10.400000,8.500000,.400000,,,,,8.800000,8.800000,.000000,,8.800000
SGJ,2016-05-04,37.000000,23.070000,1.600000,,25000.000000,33.200000,33.000000,33.000000,33.040000,-.160000,31.000000,33.490000
SIJL,2016-05-04,34.300000,24.010000,1.800000,,2000.000000,26.000000,26.000000,26.000000,26.000000,.000000,25.510000,26.000000
SEP,2016-05-04,22.100000,14.000000,.950000,,15000.000000,17.000000,15.830000,17.000000,16.820000,.990000,15.500000,17.000000
SVL,2016-05-04,7.000000,3.120000,.620000,,7760.000000,5.650000,5.500000,5.650000,5.570000,.070000,5.270000,5.650000
MUSIC,2016-05-04,.510000,.320000,,,,,,.350000,.320000,.000000,.330000,.420000
KLE,2016-05-04,2.800000,.420000,,,,,,1.450000,1.450000,.000000,1.450000,1.600000
PURITY,2016-05-04,2.000000,.940000,,,76757.000000,1.380000,1.200000,1.380000,1.270000,-.080000,1.110000,1.400000
PTL,2016-05-04,11.870000,3.710000,.390000,,35000.000000,10.850000,10.850000,10.850000,10.850000,.060000,9.500000,10.800000
KREMI,2016-05-04,5.200000,.810000,,,3000.000000,4.600000,4.600000,4.600000,4.600000,.100000,4.510000,4.650000
JSE,2016-05-04,24.000000,2.900000,1.000000,,,,,20.550000,20.660000,.000000,20.500000,22.000000
KEX,2016-05-04,23.200000,5.990000,.150000,,2100.000000,18.900000,18.900000,18.900000,18.900000,2.080000,16.820000,18.000000
MTL,2016-05-04,.179000,.099000,.008300,,,,,.160000,.160000,.000000,.150000,.160000
MCL9,2016-05-04,,,,,,,,,5.480000,.000000,,
SRA,2016-05-04,4.050000,3.860000,,,,,,4.050000,4.050000,.000000,3.860000,4.000000
SIL,2016-05-04,13.400000,11.980000,1.820000,,,,,12.900000,12.780000,.000000,11.980000,12.900000
138SL,2016-05-04,5.900000,3.900000,,,,,,5.500000,5.500000,.000000,5.070000,5.500000
TTECH,2016-05-04,6.000000,4.000000,,,,,,4.150000,4.250000,.000000,4.250000,4.350000
JMMBGLUSD6.00,2016-05-04,1.150000,1.050000,,,16730.000000,1.100000,1.100000,1.100000,1.100000,.000000,1.050000,1.100000
JMMBGLUSD5.75,2016-05-04,,,,,,,,,1.500000,.000000,,
JMMBGL7.50,2016-05-04,1.200000,1.040000,,,,,,1.040000,1.040000,.000000,1.070000,1.200000
JMMBGL7.25,2016-05-04,,,,,,,,,1.500000,.000000,1.600000,
JPGVR2019,2016-05-04,,,,,,,,,.000000,.000000,,
SILUS,2016-05-04,,,,,,,,,.110000,.000000,.106700,
ROC,2016-05-04,4.510000,3.100000,,,,,,3.400000,3.400000,.000000,3.370000,3.400000
JETCON,2016-05-04,2.990000,2.470000,,,294854.000000,2.900000,2.900000,2.900000,2.900000,.040000,2.800000,2.990000
ISP,2016-05-04,2.800000,2.250000,,,63000.000000,2.800000,2.680000,2.800000,2.780000,.100000,2.700000,2.800000
KEY,2016-05-04,3.000000,2.500000,,,,,,2.800000,2.800000,.000000,2.700000,2.800000
JAMT,2016-05-04,5.240000,1.275000,,,8000.000000,3.910000,3.910000,3.910000,3.910000,.000000,3.800000,3.910000
KPREIT,2016-05-04,8.000000,6.500000,.002900,,,,,6.500000,6.500000,.000000,6.500000,9.800000
KW,2016-05-04,12.300000,5.800000,.200000,,16000.000000,12.300000,12.000000,12.300000,12.070000,.070000,12.300000,13.000000
LASD,2016-05-04,9.010000,1.300000,.027500,,16472533.000000,7.600000,7.200000,7.450000,7.590000,.050000,7.540000,7.550000
LASF,2016-05-04,5.750000,1.230000,.031100,,218990.000000,3.790000,3.400000,3.490000,3.500000,.010000,3.490000,3.500000
LASM,2016-05-04,5.250000,1.200000,.025000,,195355.000000,4.600000,4.550000,4.580000,4.580000,-.010000,4.500000,4.580000
MIL,2016-05-04,5.080000,2.200000,.200000,,165669.000000,4.500000,4.000000,4.000000,4.370000,.130000,3.600000,4.000000
MBICE,2016-05-04,17.500000,14.900000,,,,,,14.900000,14.900000,.000000,,
NCBJ,2016-05-04,45.000000,27.000000,2.200000,,104295.000000,41.000000,40.250000,40.900000,40.680000,.070000,40.250000,40.900000
PAL,2016-05-04,95.000000,60.000000,,,,,,95.000000,95.000000,.000000,110.000000,130.000000
PJAM,2016-05-04,98.000000,57.510000,2.850000,,,,,88.500000,88.530000,.000000,88.000000,90.750000
PULS,2016-05-04,4.800000,.350000,,,,,,3.010000,3.010000,.000000,3.010000,3.190000
TCL,2016-05-04,15.000000,15.000000,,,,,,15.000000,15.000000,.000000,17.250000,
PROVEN,2016-05-04,.250000,.150000,.007100,,13398.000000,.200000,.200000,.200000,.200000,.000000,.190300,.200000
AMG,2016-05-04,21.500000,3.160000,.180000,,,,,13.000000,13.000000,.000000,12.000000,13.000000
CPJ,2016-05-04,6.000000,2.100000,.050000,,,,,4.010000,4.010000,.000000,4.010000,4.550000
GENAC,2016-05-04,3.000000,1.250000,.167000,,9000.000000,2.700000,2.700000,2.700000,2.700000,.000000,2.650000,2.700000
PROVEN8,2016-05-04,5.500000,4.850000,.400000,,,,,5.000000,5.000000,.000000,5.020000,
EPLY,2016-05-04,650.000000,400.000000,64.190000,,,,,650.000000,650.000000,.000000,650.000000,
JMMB7.25,2016-05-04,2.500000,2.000000,.184800,,,,,2.450000,2.450000,.000000,2.400000,2.450000
JMMB7.5,2016-05-04,2.400000,1.800000,.152400,,,,,2.150000,2.150000,.000000,2.160000,
CFF,2016-05-04,10.000000,1.860000,.100000,,17000.000000,8.500000,8.500000,8.500000,8.500000,.010000,7.550000,8.500000
JPS9.5,2016-05-04,1201.000000,1125.000000,.952700,,,,,1201.000000,1201.000000,.000000,,
XFUND,2016-05-04,12.050000,6.600000,.160000,,2885.000000,10.250000,10.250000,10.250000,10.250000,.000000,10.150000,10.250000
JAMTVR2017,2016-05-04,100.000000,100.000000,,,,,,100.000000,100.000000,.000000,,100.000000
EPLY9.5,2016-05-04,6.100000,6.000000,.570100,,,,,6.100000,6.100000,.000000,6.090000,
DTL,2016-05-04,5.000000,2.040000,,,,,,4.800000,4.800000,.000000,2.090000,4.500000
SJ,2016-05-04,25.000000,11.000000,.730000,,172795.000000,22.400000,22.000000,22.000000,22.010000,-.080000,22.010000,22.400000
MDS,2016-05-04,3.700000,1.700000,.040000,,62200.000000,3.420000,3.150000,3.150000,3.170000,-.250000,3.150000,3.420000
