
Symbol,Date,"52 Week High","52 Week Low","Previous Year Div","Current Year Div","Volume (non block)","Today High","Today Low","Last Traded","Close Price","Price Change","Closing Bid","Closing Ask"
ISP10FR20SEP19,2018-01-02,110.000000,1.100000,,,.000000,.000000,.000000,110.000000,110.000000,.000000,.000000,.000000
EPLY8.25,2018-01-02,6.100000,5.500000,,,.000000,.000000,.000000,5.500000,5.500000,.000000,.000000,5.500000
PBS9.75,2018-01-02,105.000000,100.000000,,,.000000,.000000,.000000,105.000000,104.450000,.000000,.000000,104.400000
SBJPSA,2018-01-02,1.050000,1.050000,,,.000000,.000000,.000000,1.050000,1.050000,.000000,1.040000,.000000
SBJPSB,2018-01-02,,,,,.000000,.000000,.000000,.000000,1.000000,.000000,1.040000,.000000
NCBFGFR2021,2018-01-02,131.588400,131.221700,,,.000000,.000000,.000000,6.000000,132.019820,.000000,.000000,.000000
FOSRICH,2018-01-02,3.700000,2.990000,,,297439.000000,3.250000,3.070000,3.200000,3.190000,-.080000,3.150000,3.200000
GWEST,2018-01-02,4.000000,2.870000,,,221252.000000,4.000000,3.500000,4.000000,3.710000,.270000,3.910000,3.990000
WISYNCO,2018-01-02,13.810000,9.060000,,,5546728.000000,13.000000,11.990000,12.500000,12.580000,.340000,12.400000,12.500000
VMIL,2018-01-02,4.200000,3.200000,,,2353026.000000,4.020000,3.710000,4.000000,3.920000,.680000,4.000000,4.190000
JPS6,2018-01-02,.440000,.440000,.120000,,.000000,.000000,.000000,.440000,.440000,.000000,.000000,.000000
JPS7,2018-01-02,.480000,.450000,.140000,,.000000,.000000,.000000,.480000,.480000,.000000,.480000,.000000
JAMT,2018-01-02,5.600000,2.055000,,,46400.000000,4.100000,3.800000,4.100000,4.080000,.130000,3.970000,4.100000
KPREIT,2018-01-02,16.000000,4.025000,,,3100.000000,7.700000,7.700000,7.700000,7.700000,.000000,6.520000,7.700000
KW,2018-01-02,34.000000,20.000000,.370000,.210000,.000000,.000000,.000000,32.500000,32.500000,.000000,32.500000,33.000000
LASD,2018-01-02,8.490000,3.770000,.045000,,77721.000000,3.950000,3.820000,3.860000,3.910000,.050000,3.860000,3.950000
LASF,2018-01-02,6.600000,3.120000,.040000,,36100.000000,5.600000,5.100000,5.150000,5.390000,.100000,5.290000,5.600000
LASM,2018-01-02,6.250000,3.300000,.035000,,32770.000000,3.810000,3.370000,3.370000,3.510000,-.270000,3.350000,3.810000
SVL,2018-01-02,13.000000,5.010000,.390000,,131005.000000,11.990000,10.010000,10.010000,10.260000,-1.270000,10.000000,11.550000
PROVEN,2018-01-02,.260000,.025625,.001500,,2249.000000,.210000,.210000,.210000,.210000,.000000,.220000,.230000
AMG,2018-01-02,24.400000,2.700000,.420000,,70753.000000,3.000000,2.840000,3.000000,2.900000,-.100000,2.900000,3.000000
CPJ,2018-01-02,4.990000,3.000000,,,5200.000000,4.300000,4.300000,4.300000,4.300000,-.180000,4.300000,4.500000
GENAC,2018-01-02,4.500000,1.480000,.193940,,1114.000000,2.850000,2.850000,2.850000,2.850000,.050000,2.850000,2.950000
MUSIC,2018-01-02,.550000,.250000,,,6683.000000,.510000,.510000,.510000,.510000,.000000,.510000,1.230000
KLE,2018-01-02,3.650000,1.800000,,,.000000,.000000,.000000,2.500000,2.500000,.000000,2.200000,2.530000
JPS9.5,2018-01-02,1325.000000,1247.000000,,,.000000,.000000,.000000,1302.000000,1302.000000,.000000,.000000,.000000
XFUND,2018-01-02,15.800000,9.500000,.140000,,5589.000000,15.000000,14.000000,14.000000,14.140000,-.860000,14.500000,16.400000
EPLY9.5,2018-01-02,7.250000,6.000000,.620100,,.000000,.000000,.000000,7.200000,7.200000,.000000,6.000000,7.200000
DTL,2018-01-02,9.500000,5.410000,,,.000000,.000000,.000000,8.000000,7.910000,.000000,7.000000,7.910000
SJ,2018-01-02,42.000000,27.750000,1.280000,,7563.000000,36.000000,35.200000,35.300000,35.380000,-.200000,35.200000,35.300000
MDS,2018-01-02,8.050000,4.250000,.050000,,.000000,.000000,.000000,4.950000,4.950000,.000000,5.000000,5.650000
KEX,2018-01-02,41.000000,4.500000,.068000,,26600.000000,15.000000,15.000000,15.000000,15.000000,.000000,14.900000,15.000000
MTL,2018-01-02,.400000,.190000,.011900,,.000000,.000000,.000000,.200100,.200100,.000000,.211000,.300000
MEEG,2018-01-02,8.000000,2.610000,,,9305.000000,6.000000,5.800000,6.000000,5.830000,.550000,5.300000,6.100000
PROVEN8.25,2018-01-02,6.170000,4.980000,,,.000000,.000000,.000000,5.900000,5.900000,.000000,.000000,5.900000
NCBFG,2018-01-02,110.000000,58.500000,,,50823.000000,100.000000,98.600000,99.000000,99.930000,.550000,99.000000,99.500000
CAB11A,2018-01-02,,,,,.000000,.000000,.000000,1000.000000,1000.000000,.000000,.000000,.000000
CAB11B,2018-01-02,1000000.000000,1000000.000000,,,.000000,.000000,.000000,1000000.000000,1000000.000000,.000000,.000000,.000000
ECL,2018-01-02,5.600000,1.740000,,,55922.000000,4.200000,4.000000,4.000000,4.010000,-.190000,4.000000,4.330000
SOS,2018-01-02,6.000000,3.500000,,,105913.000000,4.800000,4.800000,4.800000,4.800000,-.130000,4.800000,4.930000
PBS,2018-01-02,.720000,.550000,,,.000000,.000000,.000000,.575000,.572500,.000000,.550000,.580000
CBNY,2018-01-03,.500000,.150000,,,516.000000,.370000,.370000,.370000,.370000,.000000,.200000,.370000
CAR,2018-01-03,14.000000,6.000000,5.980000,,328145.000000,11.500000,11.400000,11.450000,11.420000,.020000,11.350000,11.450000
CCC,2018-01-03,40.000000,18.000000,,,20428.000000,32.500000,31.470000,31.470000,31.740000,-.180000,31.500000,32.500000
CHL,2018-01-03,30.000000,9.500000,.245000,,.000000,.000000,.000000,10.900000,10.900000,.000000,10.500000,10.900000
CWJ,2018-01-03,1.800000,.750000,,,2140830.000000,1.400000,1.300000,1.390000,1.390000,.000000,1.300000,1.390000
BPOW,2018-01-03,57.600000,25.500000,.190000,,.000000,.000000,.000000,44.000000,42.180000,.000000,25.000000,42.850000
BRG,2018-01-03,24.000000,5.650000,.500000,,326949.000000,18.000000,17.000000,18.000000,18.000000,1.000000,18.000000,18.500000
BIL,2018-01-03,12.000000,5.550000,.110000,,6085.000000,7.940000,7.940000,7.940000,7.940000,.470000,7.500000,7.950000
AFS,2018-01-03,52.000000,25.000000,.870000,,3025.000000,42.000000,42.000000,42.000000,42.000000,5.570000,42.000000,42.000000
JPS5D,2018-01-03,.380000,.380000,.100000,,.000000,.000000,.000000,.380000,.380000,.000000,.400000,.000000
JPS5C,2018-01-03,.380000,.380000,.100000,,.000000,.000000,.000000,.380000,.380000,.000000,.380000,.000000
JP,2018-01-03,22.000000,9.400000,.120000,,6000.000000,16.550000,16.500000,16.550000,16.520000,.020000,16.500000,16.700000
JBG,2018-01-03,20.000000,14.000000,.350000,,3555.000000,18.000000,17.210000,17.210000,17.560000,-.010000,17.210000,17.990000
HONBUN,2018-01-03,8.800000,3.000000,.040000,,15457.000000,4.500000,4.500000,4.500000,4.500000,.000000,4.150000,4.500000
GK,2018-01-03,46.500000,38.050000,1.130000,,82650.000000,43.500000,42.800000,43.500000,43.480000,.050000,43.000000,43.500000
1834,2018-01-03,2.270000,1.150000,.080000,,20000.000000,1.300000,1.300000,1.300000,1.300000,.000000,1.260000,1.500000
DCOVE,2018-01-03,22.500000,13.200000,.800000,,400.000000,16.150000,16.150000,16.150000,16.150000,.150000,16.150000,17.000000
SEP,2018-01-03,45.100000,25.000000,.950000,,10600.000000,31.000000,31.000000,31.000000,31.000000,.000000,30.000000,34.000000
SGJ,2018-01-03,60.000000,34.500000,1.800000,.480000,26000.000000,53.850000,51.100000,51.100000,52.290000,-.730000,51.000000,53.000000
SALF,2018-01-03,13.000000,6.500000,.500000,,1000.000000,13.000000,13.000000,13.000000,13.000000,1.420000,11.500000,13.000000
RJR,2018-01-03,2.000000,1.000000,.020000,,100000.000000,1.100000,1.100000,1.100000,1.100000,.060000,1.040000,1.050000
PULS,2018-01-03,16.200000,.583333,.080000,,6500.000000,2.400000,2.050000,2.390000,2.340000,.540000,2.100000,2.390000
PJAM,2018-01-03,45.000000,25.050000,1.050000,,378000.000000,43.500000,43.000000,43.500000,43.500000,-1.290000,43.000000,45.000000
PAL,2018-01-03,560.000000,200.000000,1.000000,,.000000,.000000,.000000,560.000000,560.000000,.000000,300.000000,560.000000
MIL,2018-01-03,6.390000,4.000000,.230000,,26370.000000,5.900000,5.000000,5.000000,5.680000,-.230000,5.000000,5.900000
CFF,2018-01-03,15.150000,8.500000,.250000,,.000000,.000000,.000000,11.000000,11.000000,.000000,5.500000,11.500000
JMMB7.5,2018-01-03,2.150000,1.710000,.180539,,27300.000000,1.900000,1.900000,1.900000,1.900000,.000000,1.800000,1.900000
JMMB7.25,2018-01-03,2.510000,2.390000,.272293,,.000000,.000000,.000000,2.490000,2.490000,.000000,.000000,2.490000
EPLY,2018-01-03,13.000000,10.000000,.371600,,4250.000000,12.000000,12.000000,12.000000,12.000000,.000000,11.000000,12.000000
JSE,2018-01-03,13.500000,5.300000,.145600,,88166.000000,7.070000,7.000000,7.000000,7.040000,-.010000,6.980000,7.000000
KREMI,2018-01-03,8.590000,4.800000,.060000,,16350.000000,6.400000,6.100000,6.100000,6.100000,.100000,5.000000,6.500000
PTL,2018-01-03,4.200000,2.500000,,,.000000,.000000,.000000,3.000000,3.070000,.000000,3.300000,3.500000
PURITY,2018-01-03,4.500000,1.400000,,,758052.000000,1.900000,1.900000,1.900000,1.900000,.100000,1.900000,2.500000
EPLYSTP,2018-01-03,6.850000,6.000000,.720500,,4685.000000,6.000000,6.000000,6.000000,6.000000,.000000,.000000,6.000000
ProvenJA,2018-01-03,26.000000,19.000000,1.119350,,.000000,.000000,.000000,25.000000,25.070000,.000000,25.970000,.000000
JMMBGL,2018-01-03,30.700000,14.000000,.430000,,18530.000000,27.000000,24.000000,27.000000,24.170000,.190000,24.200000,26.000000
DTL11.75,2018-01-03,2.500000,1.950000,.235600,,.000000,.000000,.000000,2.150000,2.150000,.000000,2.150000,.000000
138SLVR,2018-01-03,5.680000,5.000000,,,.000000,.000000,.000000,5.680000,5.680000,.000000,.000000,5.680000
138SL,2018-01-03,6.080000,4.450000,,,.000000,.000000,.000000,6.080000,6.080000,.000000,6.080000,.000000
SIL,2018-01-03,18.200000,11.900000,,,.000000,.000000,.000000,13.000000,13.000000,.000000,.000000,13.000000
SRA,2018-01-03,3.860000,2.980000,,,.000000,.000000,.000000,3.850000,3.850000,.000000,1.000000,3.850000
JPGVR2019,2018-01-03,100.000000,100.000000,,,.000000,.000000,.000000,100.000000,100.000000,.000000,.000000,.000000
SILUS,2018-01-03,.122100,.110000,,,.000000,.000000,.000000,.122100,.122100,.000000,.000000,.122100
JMMBGL7.25,2018-01-03,1.600000,1.300000,.117500,.018436,.000000,.000000,.000000,1.500000,1.500000,.000000,.000000,.000000
JMMBGL7.50,2018-01-03,1.200000,1.040000,.075600,.012769,14787.000000,1.160000,1.160000,1.160000,1.160000,.010000,1.150000,1.160000
JMMBGLUSD5.75,2018-01-03,1.500000,1.500000,.086200,.043439,.000000,.000000,.000000,1.500000,1.500000,.000000,.000000,.000000
JMMBGLUSD6.00,2018-01-03,1.200000,1.090000,.060000,.030223,.000000,.000000,.000000,1.120000,1.120000,.000000,1.130000,1.170000
TTECH,2018-01-03,10.000000,5.180000,.040000,,6000.000000,6.500000,6.500000,6.500000,6.500000,-.390000,3.750000,7.000000
CAC,2018-01-03,8.500000,5.250000,,,.000000,.000000,.000000,6.500000,6.500000,.000000,6.200000,8.700000
EPLY8.25,2018-01-03,6.100000,5.500000,,,.000000,.000000,.000000,5.500000,5.500000,.000000,.000000,5.500000
ISP10FR20SEP19,2018-01-03,110.000000,1.100000,,,.000000,.000000,.000000,110.000000,110.000000,.000000,.000000,.000000
AFSVR2020,2018-01-03,,,,,.000000,.000000,.000000,100.000000,100.000000,.000000,.000000,.000000
PJX,2018-01-03,11.210000,7.500000,,,2000.000000,9.950000,9.950000,9.950000,9.950000,-.050000,8.350000,9.950000
KEY,2018-01-03,4.750000,2.800000,,,.000000,.000000,.000000,3.450000,3.380000,.000000,3.450000,4.000000
ISP,2018-01-03,35.000000,8.500000,,,5000.000000,12.500000,12.500000,12.500000,12.500000,.440000,12.060000,20.250000
JETCON,2018-01-03,8.666666,2.000000,,,379918.000000,5.000000,4.900000,5.000000,5.000000,.100000,4.950000,5.250000
ROC,2018-01-03,4.100000,2.800000,,,5000.000000,3.000000,3.000000,3.000000,3.000000,.170000,3.000000,3.250000
VMIL,2018-01-03,4.500000,3.200000,,,1911097.000000,4.500000,4.000000,4.400000,4.270000,.350000,4.400000,4.500000
WISYNCO,2018-01-03,13.810000,9.060000,,,3785911.000000,12.510000,11.380000,12.000000,11.990000,-.590000,11.500000,12.000000
GWEST,2018-01-03,4.000000,2.870000,,,506563.000000,4.000000,3.300000,3.300000,3.390000,-.320000,3.250000,3.300000
FOSRICH,2018-01-03,3.700000,2.990000,,,605532.000000,3.250000,3.010000,3.010000,3.130000,-.060000,3.000000,3.010000
NCBFGFR2021,2018-01-03,131.588400,131.221700,,,.000000,.000000,.000000,132.019820,132.019820,.000000,.000000,.000000
SBJPSB,2018-01-03,,,,,.000000,.000000,.000000,.000000,1.000000,.000000,1.040000,.000000
SBJPSA,2018-01-03,1.050000,1.050000,,,.000000,.000000,.000000,1.050000,1.050000,.000000,1.040000,.000000
PBS9.75,2018-01-03,105.000000,100.000000,,,.000000,.000000,.000000,105.000000,104.450000,.000000,.000000,104.400000
LASM,2018-01-03,6.250000,3.300000,.035000,,263914.000000,3.810000,3.500000,3.500000,3.650000,.140000,3.500000,3.550000
LASF,2018-01-03,6.600000,3.120000,.040000,,24267.000000,5.500000,5.100000,5.500000,5.300000,-.090000,5.300000,5.500000
LASD,2018-01-03,8.490000,3.520000,.045000,,170855.000000,3.950000,3.520000,3.520000,3.730000,-.180000,3.520000,3.650000
KW,2018-01-03,34.000000,20.000000,.370000,.210000,476.000000,33.000000,32.500000,33.000000,32.840000,.340000,31.050000,33.990000
KPREIT,2018-01-03,16.000000,4.025000,,,.000000,.000000,.000000,7.700000,7.700000,.000000,6.520000,7.700000
JAMT,2018-01-03,5.600000,2.055000,,,103538.000000,4.100000,4.000000,4.100000,4.090000,.010000,3.980000,4.100000
JPS7,2018-01-03,.480000,.450000,.140000,,.000000,.000000,.000000,.480000,.480000,.000000,.480000,.000000
JPS6,2018-01-03,.440000,.440000,.120000,,.000000,.000000,.000000,.440000,.440000,.000000,.000000,.000000
KLE,2018-01-03,3.650000,1.800000,,,.000000,.000000,.000000,2.500000,2.500000,.000000,2.200000,2.530000
MUSIC,2018-01-03,.550000,.250000,,,.000000,.000000,.000000,.510000,.510000,.000000,.510000,1.230000
GENAC,2018-01-03,4.500000,1.480000,.193940,,.000000,.000000,.000000,2.850000,2.850000,.000000,2.850000,2.950000
CPJ,2018-01-03,4.990000,3.000000,,,2500.000000,4.360000,4.360000,4.360000,4.360000,.060000,4.310000,4.360000
AMG,2018-01-03,24.400000,2.700000,.420000,,51680.000000,3.000000,2.860000,2.900000,2.920000,.020000,2.900000,3.000000
PROVEN,2018-01-03,.260000,.025625,.001500,,3070230.000000,.229900,.210100,.210100,.229500,.019500,.220000,.230000
SVL,2018-01-03,13.000000,5.010000,.390000,,7304.000000,11.590000,11.000000,11.590000,11.310000,1.050000,12.000000,12.000000
MTL,2018-01-03,.400000,.190000,.011900,,.000000,.000000,.000000,.200100,.200100,.000000,.211000,.250000
KEX,2018-01-03,41.000000,4.500000,.068000,,16304.000000,15.000000,14.800000,14.800000,14.920000,-.080000,14.000000,14.800000
MDS,2018-01-03,8.050000,4.250000,.050000,,.000000,.000000,.000000,4.950000,4.950000,.000000,5.000000,5.650000
SJ,2018-01-03,42.000000,27.750000,1.280000,,4100.000000,35.200000,35.000000,35.000000,35.200000,-.180000,35.000000,35.300000
DTL,2018-01-03,9.500000,5.410000,,,20000.000000,7.000000,7.000000,7.000000,7.000000,-.910000,7.000000,7.910000
EPLY9.5,2018-01-03,7.250000,6.000000,.620100,,642.000000,7.200000,7.200000,7.200000,7.200000,.000000,6.000000,7.200000
XFUND,2018-01-03,15.800000,9.500000,.140000,,595.000000,15.000000,14.500000,14.500000,14.760000,.620000,14.500000,15.000000
JPS9.5,2018-01-03,1325.000000,1247.000000,,,.000000,.000000,.000000,1302.000000,1302.000000,.000000,.000000,.000000
PBS,2018-01-03,.720000,.550000,,,2541.000000,.570000,.570000,.570000,.570000,-.002500,.570000,.580000
SOS,2018-01-03,6.000000,3.500000,,,1043448.000000,5.250000,4.900000,5.250000,5.070000,.270000,5.000000,5.500000
ECL,2018-01-03,5.600000,1.740000,,,60339.000000,4.300000,4.000000,4.300000,4.130000,.120000,4.300000,4.490000
CAB11B,2018-01-03,1000000.000000,1000000.000000,,,.000000,.000000,.000000,1000000.000000,1000000.000000,.000000,.000000,.000000
CAB11A,2018-01-03,,,,,.000000,.000000,.000000,1000.000000,1000.000000,.000000,.000000,.000000
NCBFG,2018-01-03,110.000000,58.500000,,,13121.000000,99.800000,99.000000,99.000000,99.600000,-.330000,99.000000,99.800000
PROVEN8.25,2018-01-03,6.170000,4.980000,,,.000000,.000000,.000000,5.900000,5.900000,.000000,.000000,5.900000
MEEG,2018-01-03,8.000000,2.610000,,,5083.000000,6.000000,5.500000,5.500000,5.700000,-.130000,5.500000,6.000000
AFS,2018-01-04,52.000000,25.000000,.870000,,2843.000000,42.000000,42.000000,42.000000,42.000000,.000000,37.000000,50.000000
BIL,2018-01-04,12.000000,5.550000,.110000,,8478.000000,7.950000,7.950000,7.950000,7.950000,.010000,7.500000,8.590000
BRG,2018-01-04,24.000000,5.650000,.500000,,62626.000000,18.500000,18.000000,18.000000,18.020000,.020000,17.000000,18.000000
BPOW,2018-01-04,57.600000,25.500000,.190000,,.000000,.000000,.000000,44.000000,42.180000,.000000,25.000000,42.180000
CWJ,2018-01-04,1.800000,.750000,,,821331.000000,1.390000,1.310000,1.310000,1.320000,-.070000,1.310000,1.390000
CHL,2018-01-04,30.000000,9.500000,.245000,,.000000,.000000,.000000,10.900000,10.900000,.000000,10.500000,10.900000
CCC,2018-01-04,40.000000,18.000000,,,542827.000000,35.500000,32.500000,35.500000,32.800000,1.060000,32.000000,35.500000
CAR,2018-01-04,14.000000,6.000000,5.980000,,480831.000000,11.480000,11.310000,11.310000,11.420000,.000000,11.300000,11.310000
CBNY,2018-01-04,.500000,.150000,,,.000000,.000000,.000000,.370000,.370000,.000000,.200000,.350000
DCOVE,2018-01-04,22.500000,13.200000,.800000,,3923.000000,17.000000,17.000000,17.000000,17.000000,.850000,17.000000,17.500000
1834,2018-01-04,2.270000,1.150000,.080000,,.000000,.000000,.000000,1.300000,1.300000,.000000,1.260000,1.500000
GK,2018-01-04,46.500000,38.050000,1.130000,,13031.000000,43.500000,43.000000,43.000000,43.360000,-.120000,43.000000,43.500000
HONBUN,2018-01-04,8.800000,3.000000,.040000,.020000,400.000000,4.150000,4.150000,4.150000,4.150000,-.350000,4.150000,4.450000
JBG,2018-01-04,20.000000,14.000000,.350000,,26916.000000,18.000000,17.210000,18.000000,17.880000,.320000,17.240000,17.500000
JP,2018-01-04,22.000000,9.400000,.120000,,28306.000000,16.700000,16.500000,16.500000,16.700000,.180000,16.500000,16.600000
JPS5C,2018-01-04,.380000,.380000,.100000,,.000000,.000000,.000000,.380000,.380000,.000000,.000000,.000000
JPS5D,2018-01-04,.380000,.380000,.100000,,.000000,.000000,.000000,.380000,.380000,.000000,.400000,.000000
MIL,2018-01-04,6.390000,4.000000,.230000,,41781.000000,6.000000,5.300000,6.000000,5.910000,.230000,5.300000,6.000000
PAL,2018-01-04,560.000000,200.000000,1.000000,,.000000,.000000,.000000,560.000000,560.000000,.000000,300.000000,560.000000
PJAM,2018-01-04,45.000000,25.050000,1.050000,,88698.000000,43.000000,40.500000,40.500000,41.320000,-2.180000,40.500000,42.000000
PULS,2018-01-04,16.200000,.583333,.080000,,35000.000000,2.200000,2.100000,2.100000,2.170000,-.170000,1.450000,2.200000
RJR,2018-01-04,2.000000,1.000000,.020000,,1303046.000000,1.100000,1.000000,1.050000,1.040000,-.060000,1.000000,1.100000
SALF,2018-01-04,13.000000,6.500000,.500000,,.000000,.000000,.000000,13.000000,13.000000,.000000,11.500000,12.500000
