
Symbol,Date,"52 Week High","52 Week Low","Previous Year Div","Current Year Div","Volume (non block)","Today High","Today Low","Last Traded","Close Price","Price Change","Closing Bid","Closing Ask"
SJ,2020-02-03,84.980000,37.030000,1.440000,,75067.000000,77.000000,68.000000,68.000000,69.632315,-3.750000,67.500000,68.000000
MDS,2020-02-03,9.000000,5.400000,.110000,,85429.000000,7.500000,7.500000,7.500000,7.500000,.810000,7.500000,7.580000
KEX,2020-02-03,13.000000,9.000000,.080000,,424.000000,10.880000,10.500000,10.880000,10.759906,-.120000,10.500000,10.880000
MTL,2020-02-03,.360000,.210000,,,.000000,.000000,.000000,.310000,.310000,.000000,.260000,.350000
SIL,2020-02-03,4.250000,2.700000,.090890,,319984.000000,3.010000,2.940000,3.010000,2.998203,.000000,2.920000,3.000000
138SL,2020-02-03,5.800000,2.850000,,,36490.000000,5.200000,4.250000,4.250000,4.597451,.360000,4.000000,6.450000
138SLVR,2020-02-03,6.000000,5.500000,,,.000000,.000000,.000000,5.500000,5.500000,.000000,,6.000000
JMMBGL,2020-02-03,55.070000,29.900000,.490000,,69116.000000,47.000000,45.000000,46.000000,45.798446,-.480000,45.000000,46.000000
ProvenJA,2020-02-03,55.000000,27.000000,1.776060,,3166.000000,49.600000,49.000000,49.000000,49.209776,.060000,48.650000,49.000000
CAC,2020-02-03,16.000000,9.000000,.035000,,.000000,.000000,.000000,13.500000,13.500000,.000000,13.500000,15.000000
TTECH,2020-02-03,8.000000,4.700000,,,1532.000000,5.600000,5.500000,5.500000,5.511619,-.090000,5.500000,6.120000
JMMBGLUSD6.00,2020-02-03,1.090000,.990000,.079998,.015123,.000000,.000000,.000000,1.000000,1.000000,.000000,.990000,
JMMBGLUSD5.75,2020-02-03,1.500000,1.500000,.084509,.021739,.000000,.000000,.000000,1.520000,1.520000,.000000,1.505000,
JMMBGL7.50,2020-02-03,1.100000,.690000,.032879,.001994,1410.000000,.770000,.770000,.770000,.770000,.030000,.740000,.770000
JMMBGL7.25,2020-02-03,1.600000,1.450000,.052134,.002991,.000000,.000000,.000000,1.450000,1.450000,.000000,,1.450000
SILUS,2020-02-03,.045000,.020000,.000707,,395.000000,.030000,.030000,.030000,.030000,.000000,.025000,.030000
ROC,2020-02-03,5.000000,2.990000,,,.000000,.000000,.000000,3.450000,3.476238,.000000,3.450000,3.990000
JETCON,2020-02-03,3.350000,1.390000,.030000,,1400.000000,1.450000,1.450000,1.450000,1.450000,.020000,1.600000,1.640000
ISP,2020-02-03,33.000000,11.200000,,,.000000,.000000,.000000,22.100000,22.100000,.000000,22.500000,29.500000
KEY,2020-02-03,3.900000,2.800000,,,54400.000000,3.680000,3.680000,3.680000,3.680000,.000000,3.400000,3.780000
SRA,2020-02-03,3.020000,2.560000,,,.000000,.000000,.000000,,2.750000,.000000,,
PJX,2020-02-03,9.550000,7.000000,,,6500.000000,9.550000,9.500000,9.500000,9.545385,.250000,9.500000,10.000000
AFSVR2020,2020-02-03,,,,,.000000,.000000,.000000,,99.500000,.000000,,
EPLY8.25,2020-02-03,6.500000,5.500000,.494995,.042041,.000000,.000000,.000000,5.700000,5.700000,.000000,5.700000,
MEEG,2020-02-03,8.000000,4.900000,,,22578.000000,6.100000,6.000000,6.100000,6.045349,.250000,5.800000,6.390000
NCBFG,2020-02-03,249.000000,140.000000,3.600000,,146829.000000,188.980000,182.020000,188.980000,188.182544,-.720000,182.020000,188.980000
CAB11A,2020-02-03,,,,,.000000,.000000,.000000,,1000.000000,.000000,,
CAB11B,2020-02-03,,,,,.000000,.000000,.000000,,1000000.000000,.000000,,
ECL,2020-02-03,8.350000,5.500000,.000611,.000245,7722.000000,6.050000,5.800000,6.000000,5.902515,.030000,6.000000,6.010000
SOS,2020-02-03,17.000000,6.500000,.130000,,1728.000000,9.990000,9.600000,9.990000,9.830642,.230000,9.700000,10.100000
PBS,2020-02-03,.750000,.500000,,.008111,.000000,.000000,.000000,.750000,.750000,.000000,.640000,
PBS9.75,2020-02-03,108.000000,80.000000,,,.000000,.000000,.000000,105.000000,105.000000,.000000,100.000000,
SBJPSB,2020-02-03,1.010000,1.010000,,,.000000,.000000,.000000,1.010000,1.010000,.000000,,
NCBFGFR2021,2020-02-03,,,,,.000000,.000000,.000000,,143.610000,.000000,,
FOSRICH,2020-02-03,6.500000,3.600000,,,23558.000000,4.200000,4.050000,4.200000,4.195090,.030000,4.170000,4.200000
GWEST,2020-02-03,1.810000,.700000,,,30000.000000,1.100000,1.020000,1.020000,1.048400,-.050000,1.020000,1.100000
WISYNCO,2020-02-03,30.000000,10.000000,.170000,,106046.000000,23.460000,23.000000,23.000000,23.067520,.030000,23.000000,23.460000
VMIL,2020-02-03,13.990000,3.650000,.190000,,151461.000000,10.990000,10.060000,10.100000,10.488253,.350000,10.100000,10.970000
ELITE,2020-02-03,7.500000,2.850000,,,42851.000000,4.450000,4.000000,4.450000,4.176962,-.120000,4.000000,4.450000
EPLY5.00,2020-02-03,.980000,.980000,.090080,.004300,.000000,.000000,.000000,,.980000,.000000,.970000,
EPLY8.75,2020-02-03,6.300000,5.800000,.526440,.044590,.000000,.000000,.000000,6.210000,6.210000,.000000,6.500000,
DTL9,2020-02-03,2.200000,1.800000,,,.000000,.000000,.000000,1.800000,1.800000,.000000,1.180000,
JMMBGL5.50NC,2020-02-03,2.000000,2.000000,,,.000000,.000000,.000000,,2.000000,.000000,,
JMMBGL5.75C,2020-02-03,2.140000,1.717000,,,5000.000000,2.000000,2.000000,2.000000,2.000000,.000000,1.900000,2.000000
JMMBGL7.00NC,2020-02-03,2.000000,1.880000,,,.000000,.000000,.000000,2.000000,2.000000,.000000,,2.000000
JMMBGL7.25C,2020-02-03,2.160000,1.890000,,,.000000,.000000,.000000,1.900000,1.900000,.000000,,1.900000
CAC9.50,2020-02-03,1.300000,.900000,,,.000000,.000000,.000000,1.200000,1.176073,.000000,1.040000,1.200000
SCIJA,2020-02-03,13.060000,13.060000,,,.000000,.000000,.000000,13.060000,13.060000,.000000,,
SCIJMD,2020-02-03,30.000000,10.250000,,,14870.000000,26.500000,25.900000,26.500000,26.213517,.200000,25.850000,26.500000
SCIUS,2020-02-03,.130000,.130000,,,.000000,.000000,.000000,.130000,.130000,.000000,,
SCIUSD,2020-02-03,.180000,.080000,.004225,,2936.000000,.165000,.165000,.165000,.165000,.005000,.160000,.170000
EFRESH,2020-02-03,2.000000,.970000,,,99329.000000,1.070000,1.050000,1.050000,1.069879,.030000,1.030000,1.190000
MJE,2020-02-03,14.500000,7.500000,,,1193.000000,11.170000,11.000000,11.170000,11.149623,-.020000,11.100000,11.550000
INDIES,2020-02-03,4.000000,2.500000,,,57828.000000,2.950000,2.860000,2.910000,2.919738,-.080000,2.860000,2.920000
SML,2020-02-03,6.300000,4.200000,,,6000.000000,5.000000,5.000000,5.000000,5.000000,-.610000,5.000000,5.750000
SSLVC,2020-02-03,1.950000,1.000000,,,40000.000000,1.050000,1.020000,1.020000,1.029445,-.050000,1.020000,1.100000
EPLY7.50,2020-02-03,6.130000,4.600000,,.038220,.000000,.000000,.000000,6.000000,6.000000,.000000,6.050000,
FTNA,2020-02-03,9.000000,3.480000,,,44009.000000,7.000000,6.500000,6.790000,6.761635,-.130000,6.550000,6.790000
MPCCEL,2020-02-03,275.000000,126.000000,,,121.000000,195.000000,195.000000,195.000000,195.000000,-7.000000,194.000000,197.000000
MPCCELUS,2020-02-03,,,,,.000000,.000000,.000000,1.000000,1.000000,.000000,,
ELMIC,2020-02-03,2.010000,2.010000,,,.000000,.000000,.000000,,2.010000,.000000,,2.000000
MTLJA,2020-02-03,,,,,.000000,.000000,.000000,32.210000,32.210000,.000000,,
ICREATE,2020-02-03,1.300000,.550000,,,506791.000000,.780000,.720000,.720000,.724715,-.030000,.700000,.780000
JMMB7.50,2020-02-03,,,,,.000000,.000000,.000000,,1.000000,.000000,.700000,
JMMBUS6.00,2020-02-03,,,,,.000000,.000000,.000000,,1.020000,.000000,,
PTL8.75,2020-02-03,2.200000,2.050000,,,.000000,.000000,.000000,,2.050000,.000000,,
WIG,2020-02-03,1.150000,.600000,,,12415358.000000,.960000,.910000,.930000,.952076,.020000,.920000,.930000
CPJVR2023,2020-02-03,,,,,.000000,.000000,.000000,,100.000000,.000000,,
LAB,2020-02-03,4.510000,1.300000,,,12788.000000,2.900000,2.710000,2.900000,2.734220,-.110000,2.720000,2.840000
SELECTF,2020-02-03,1.980000,.860000,,,7442633.000000,1.100000,1.070000,1.080000,1.073698,.040000,1.070000,1.080000
CPFV,2020-02-03,50.000000,30.000000,,,6610.000000,40.000000,37.000000,37.000000,37.121331,-4.210000,37.010000,42.000000
QWI,2020-02-03,1.690000,.870000,,,1238665.000000,.980000,.900000,.900000,.926519,.000000,.890000,.900000
AFSVR2025,2020-02-03,,,,,.000000,.000000,.000000,,100.000000,.000000,,
MAILPAC,2020-02-03,2.600000,1.300000,,,753122.000000,2.060000,2.000000,2.000000,2.004175,-.060000,1.980000,2.060000
LUMBER,2020-02-03,2.670000,1.410000,,,519559.000000,1.530000,1.500000,1.510000,1.516233,.000000,1.500000,1.510000
SELECTMD,2020-02-03,1.160000,.900000,,,5674151.000000,.950000,.930000,.930000,.939580,.010000,.940000,.950000
AMG,2020-02-04,2.650000,1.700000,,,100.000000,2.050000,2.050000,2.050000,2.050000,.040000,2.000000,2.050000
PROVEN,2020-02-04,.370000,.190100,.010500,,12408.000000,.320000,.315000,.315000,.319689,-.000300,.315000,.320000
SVL,2020-02-04,34.320000,19.000000,.770000,,9714.000000,22.990000,21.510000,21.600000,22.149459,-.470000,21.600000,22.990000
SEP,2020-02-04,70.000000,32.500000,.950000,.500000,4797.000000,47.000000,46.000000,46.000000,46.291224,-.250000,46.000000,47.000000
SGJ,2020-02-04,62.400000,48.800000,4.720000,.550000,10907.000000,57.000000,54.000000,57.000000,56.192537,2.550000,55.370000,56.990000
SALF,2020-02-04,42.500000,25.000000,1.150000,,1130.000000,32.000000,31.000000,31.000000,31.115044,-.880000,30.000000,32.000000
RJR,2020-02-04,2.580000,.800000,,,119137.000000,1.770000,1.550000,1.580000,1.619172,-.070000,1.600000,1.690000
PULS,2020-02-04,7.980000,2.300000,.018000,.020000,22656.000000,6.440000,6.060000,6.060000,6.266559,-.200000,6.060000,6.490000
PJAM,2020-02-04,110.600000,73.000000,1.060000,.250000,13154.000000,101.000000,100.000000,100.000000,100.805116,.090000,100.000000,101.000000
PAL,2020-02-04,2900.000000,1250.000000,,,.000000,.000000,.000000,2789.000000,2789.000000,.000000,,2789.000000
MIL,2020-02-04,10.140000,7.000000,,,100.000000,7.500000,7.500000,7.500000,7.500000,.040000,7.200000,8.000000
LASM,2020-02-04,6.500000,3.000000,.061100,,51170.000000,4.150000,3.950000,3.950000,4.035558,.030000,3.950000,4.140000
LASF,2020-02-04,7.000000,3.600000,,,142546.000000,3.700000,3.600000,3.700000,3.640809,-.010000,3.700000,4.000000
LASD,2020-02-04,4.100000,3.000000,.043000,,3820.000000,3.170000,3.030000,3.030000,3.077120,.060000,3.030000,3.170000
KW,2020-02-04,78.000000,47.000000,.480000,.310000,7712.000000,70.000000,61.000000,61.000000,67.089082,-1.230000,61.000000,70.000000
KPREIT,2020-02-04,8.450000,5.000000,.001400,,2453.000000,6.000000,6.000000,6.000000,6.000000,-.490000,6.000000,6.200000
JAMT,2020-02-04,9.000000,3.000000,.060000,,279028.000000,6.490000,6.000000,6.350000,6.027721,-.570000,6.000000,6.350000
JPS7,2020-02-04,,,.140000,,.000000,.000000,.000000,,.480000,.000000,.530000,
JPS6,2020-02-04,,,.120000,,.000000,.000000,.000000,,.440000,.000000,.520000,
JPS5D,2020-02-04,,,.100000,,.000000,.000000,.000000,,.380000,.000000,.430000,
JPS5C,2020-02-04,,,.100000,,.000000,.000000,.000000,,.380000,.000000,.430000,
JP,2020-02-04,31.190000,21.000000,,.150000,18659.000000,25.500000,25.000000,25.000000,25.152355,-.850000,25.000000,26.000000
JBG,2020-02-04,43.630000,28.000000,.390000,,11044.000000,36.300000,34.000000,35.990000,35.440128,-.800000,34.000000,35.990000
HONBUN,2020-02-04,9.900000,3.700000,.060000,.050000,41620.000000,7.000000,6.100000,7.000000,6.557660,-.280000,6.100000,7.000000
GK,2020-02-04,79.990000,56.060000,1.550000,,8755.000000,74.000000,70.040000,74.000000,71.028571,-3.140000,71.000000,74.000000
1834,2020-02-04,1.260000,.750000,.080000,,.000000,.000000,.000000,1.030000,1.024957,.000000,1.000000,1.050000
DCOVE,2020-02-04,15.500000,9.000000,.600000,,.000000,.000000,.000000,9.800000,9.843209,.000000,9.900000,11.410000
CBNY,2020-02-04,.170000,.070000,,,.000000,.000000,.000000,.100000,.114427,.000000,.120000,.140000
CAR,2020-02-04,9.910000,7.500000,.670000,,40179.000000,8.130000,8.050000,8.050000,8.069562,.030000,8.000000,8.050000
CCC,2020-02-04,100.000000,42.000000,,,3166.000000,71.000000,70.000000,70.000000,70.127922,-3.730000,70.000000,70.990000
CHL,2020-02-04,15.100000,8.000000,.240000,,.000000,.000000,.000000,8.250000,8.250000,.000000,8.010000,9.500000
BPOW,2020-02-04,16.300000,3.500000,.020000,,35000.000000,3.750000,3.500000,3.500000,3.667086,-.260000,3.510000,4.000000
BRG,2020-02-04,21.000000,15.110000,.307000,,.000000,.000000,.000000,16.500000,16.500000,.000000,16.500000,17.000000
BIL,2020-02-04,100.000000,36.800000,2.197000,,20290.000000,71.500000,70.000000,70.000000,71.457812,-.120000,70.000000,71.100000
AFS,2020-02-04,53.000000,29.000000,.870000,,2159.000000,30.310000,30.310000,30.310000,30.310000,-4.500000,30.310000,31.900000
PJX,2020-02-04,9.550000,7.000000,,,.000000,.000000,.000000,9.500000,9.545385,.000000,9.600000,10.000000
SRA,2020-02-04,3.020000,2.560000,,,.000000,.000000,.000000,,2.750000,.000000,,
KEY,2020-02-04,3.900000,2.800000,,,34284.000000,3.400000,3.200000,3.200000,3.200583,-.480000,3.200000,3.400000
ISP,2020-02-04,33.000000,11.200000,,,.000000,.000000,.000000,22.100000,22.100000,.000000,22.500000,28.000000
JETCON,2020-02-04,3.350000,1.390000,.030000,,8000.000000,1.600000,1.450000,1.450000,1.478125,.030000,1.430000,1.640000
ROC,2020-02-04,5.000000,2.990000,,,9500.000000,3.600000,3.450000,3.450000,3.456068,-.020000,3.450000,3.990000
SILUS,2020-02-04,.045000,.020000,.000707,,25378.000000,.024000,.024000,.024000,.024000,-.006000,.021000,.030000
JMMBGL7.25,2020-02-04,1.600000,1.450000,.052134,.002991,1297.000000,1.450000,1.450000,1.450000,1.450000,.000000,,1.450000
JMMBGL7.50,2020-02-04,1.100000,.690000,.032879,.001994,31316.000000,.800000,.740000,.740000,.769314,.000000,.700000,.740000
JMMBGLUSD5.75,2020-02-04,1.500000,1.500000,.084509,.021739,.000000,.000000,.000000,1.520000,1.520000,.000000,1.505000,
JMMBGLUSD6.00,2020-02-04,1.090000,.990000,.079998,.015123,184.000000,1.000000,1.000000,1.000000,1.000000,.000000,.990000,1.000000
TTECH,2020-02-04,8.000000,4.700000,,,.000000,.000000,.000000,5.500000,5.511619,.000000,5.500000,6.000000
CAC,2020-02-04,16.000000,9.000000,.035000,,.000000,.000000,.000000,13.500000,13.500000,.000000,13.500000,15.000000
ProvenJA,2020-02-04,55.000000,27.000000,1.776060,,1455.000000,49.000000,49.000000,49.000000,49.000000,-.210000,48.700000,49.000000
JMMBGL,2020-02-04,55.070000,29.900000,.490000,,93611.000000,46.670000,44.000000,46.400000,45.681857,-.120000,46.400000,46.990000
138SLVR,2020-02-04,6.000000,5.500000,,,.000000,.000000,.000000,5.500000,5.500000,.000000,,6.000000
138SL,2020-02-04,5.800000,2.850000,,,33100.000000,4.970000,4.570000,4.970000,4.717523,.120000,4.000000,6.450000
SIL,2020-02-04,4.250000,2.700000,.090890,,122.000000,3.000000,3.000000,3.000000,3.000000,.000000,2.900000,3.000000
MTL,2020-02-04,.360000,.210000,,,288.000000,.350000,.350000,.350000,.350000,.040000,.260000,.350000
KEX,2020-02-04,13.000000,9.000000,.080000,,35702.000000,12.000000,9.190000,12.000000,9.989544,-.770000,9.110000,12.800000
MDS,2020-02-04,9.000000,5.400000,.110000,,14571.000000,7.600000,7.580000,7.600000,7.586274,.090000,6.000000,7.600000
SJ,2020-02-04,84.980000,37.030000,1.440000,,31808.000000,68.000000,65.310000,67.000000,66.800881,-2.830000,65.310000,66.000000
DTL,2020-02-04,3.000000,1.970000,.010000,,135480.000000,2.250000,2.000000,2.000000,2.017899,.010000,1.950000,2.250000
XFUND,2020-02-04,13.000000,8.000000,,,.000000,.000000,.000000,9.600000,9.600000,.000000,9.000000,9.600000
JPS9.5,2020-02-04,1302.000000,1302.000000,.710547,,.000000,.000000,.000000,,1302.000000,.000000,,
CFF,2020-02-04,20.500000,10.500000,.250000,,.000000,.000000,.000000,16.000000,16.000000,.000000,10.160000,15.990000
EPLY,2020-02-04,20.000000,9.000000,.471600,,.000000,.000000,.000000,14.200000,14.200000,.000000,13.500000,14.200000
JSE,2020-02-04,40.010000,12.150000,.400000,,86224.000000,32.000000,31.500000,32.000000,31.744662,.860000,30.880000,31.500000
KREMI,2020-02-04,6.000000,3.300000,.048000,,11353.000000,3.700000,3.300000,3.700000,3.629534,-.370000,3.350000,4.000000
PTL,2020-02-04,2.500000,1.500000,,,2530.000000,1.800000,1.800000,1.800000,1.800000,.250000,1.580000,1.800000
PURITY,2020-02-04,2.500000,1.450000,,,5000.000000,1.780000,1.630000,1.630000,1.660000,-.100000,1.630000,1.800000
KLE,2020-02-04,3.200000,1.400000,,,4931.000000,2.100000,2.040000,2.040000,2.052168,-.250000,2.040000,2.700000
GENAC,2020-02-04,9.000000,3.860000,,,40083.000000,6.710000,6.000000,6.000000,6.356784,.190000,5.900000,6.710000
CPJ,2020-02-04,5.300000,4.110000,,,9662.000000,4.810000,4.800000,4.800000,4.800685,-.210000,4.800000,5.000000
SSLVC,2020-02-04,1.950000,1.000000,,,.000000,.000000,.000000,1.020000,1.029445,.000000,1.020000,1.090000
SML,2020-02-04,6.300000,4.200000,,,.000000,.000000,.000000,5.000000,5.000000,.000000,5.380000,5.400000
INDIES,2020-02-04,4.000000,2.500000,,,3362.000000,2.900000,2.860000,2.860000,2.899941,-.020000,2.860000,2.900000
MJE,2020-02-04,14.500000,7.500000,,,4067.000000,11.100000,11.000000,11.000000,11.054094,-.100000,10.600000,11.510000
EFRESH,2020-02-04,2.000000,.970000,,,23773.000000,1.070000,1.000000,1.070000,1.052633,-.020000,1.000000,1.030000
SCIUSD,2020-02-04,.180000,.080000,.004225,,178610.000000,.180000,.170000,.170000,.176934,.011900,.170000,.190000
SCIUS,2020-02-04,.130000,.130000,,,.000000,.000000,.000000,.130000,.130000,.000000,,
SCIJMD,2020-02-04,30.000000,10.250000,,,21007.000000,26.500000,24.500000,24.500000,25.906562,-.300000,24.000000,24.500000
SCIJA,2020-02-04,13.060000,13.060000,,,.000000,.000000,.000000,13.060000,13.060000,.000000,,
CAC9.50,2020-02-04,1.300000,.900000,,,.000000,.000000,.000000,1.200000,1.176073,.000000,1.040000,1.100000
JMMBGL7.25C,2020-02-04,2.160000,1.890000,,,1297.000000,1.900000,1.900000,1.900000,1.900000,.000000,,1.900000
JMMBGL7.00NC,2020-02-04,2.000000,1.880000,,,.000000,.000000,.000000,2.000000,2.000000,.000000,,2.000000
JMMBGL5.75C,2020-02-04,2.140000,1.717000,,,.000000,.000000,.000000,2.000000,2.000000,.000000,1.900000,2.000000
JMMBGL5.50NC,2020-02-04,2.000000,2.000000,,,.000000,.000000,.000000,,2.000000,.000000,,
DTL9,2020-02-04,2.200000,1.800000,,,.000000,.000000,.000000,1.800000,1.800000,.000000,1.180000,
EPLY8.75,2020-02-04,6.300000,5.800000,.526440,.044590,.000000,.000000,.000000,6.210000,6.210000,.000000,6.500000,
EPLY5.00,2020-02-04,.980000,.980000,.090080,.004300,.000000,.000000,.000000,,.980000,.000000,.970000,
ELITE,2020-02-04,7.500000,2.850000,,,491.000000,4.300000,4.300000,4.300000,4.300000,.120000,4.100000,4.300000
VMIL,2020-02-04,13.990000,3.650000,.190000,,106620.000000,10.940000,10.050000,10.940000,10.266005,-.220000,10.400000,10.960000
WISYNCO,2020-02-04,30.000000,10.000000,.170000,,140683.000000,23.000000,22.500000,23.000000,22.805886,-.260000,22.500000,23.000000
GWEST,2020-02-04,1.810000,.700000,,,7000.000000,1.060000,1.060000,1.060000,1.060000,.010000,1.020000,1.100000
FOSRICH,2020-02-04,6.500000,3.600000,,,41947.000000,4.200000,3.900000,3.900000,4.064189,-.140000,3.000000,3.800000
NCBFGFR2021,2020-02-04,,,,,.000000,.000000,.000000,,143.610000,.000000,,
SBJPSB,2020-02-04,1.010000,1.010000,,,.000000,.000000,.000000,1.010000,1.010000,.000000,,
PBS9.75,2020-02-04,108.000000,80.000000,,,.000000,.000000,.000000,105.000000,105.000000,.000000,100.000000,
PBS,2020-02-04,.750000,.500000,,.008111,.000000,.000000,.000000,.750000,.750000,.000000,.640000,
SOS,2020-02-04,17.000000,6.500000,.130000,,18500.000000,9.700000,9.700000,9.700000,9.700000,-.130000,9.700000,9.750000
ECL,2020-02-04,8.350000,5.500000,.000611,.000245,17406.000000,6.000000,5.800000,5.800000,5.953223,.050000,5.800000,6.010000
CAB11B,2020-02-04,,,,,.000000,.000000,.000000,,1000000.000000,.000000,,
CAB11A,2020-02-04,,,,,.000000,.000000,.000000,,1000.000000,.000000,,
NCBFG,2020-02-04,249.000000,140.000000,3.600000,,66244.000000,190.000000,182.020000,189.000000,188.313194,.130000,189.000000,189.950000
